date_key,product_key,store_key,supplier_key,currency_key,po_number,po_line_number,receipt_number,ordered_qty,received_qty,rejected_qty,unit_price,receipt_cost_amt,freight_cost_amt,duty_cost_amt,landed_cost_amt,receipt_date_key,po_date_key,lead_time_days,quality_status,source_system,
20230115,44,9,7,4,PO2023017433,9,RC20230157353,949.521,866.031,83.49,198.9124,172264.3,1948.12,11991.27,186203.69,20230115,20221224,22,Partial,ERP,
20230115,14,8,16,3,PO2023019152,5,RC20230122898,951.048,876.66,74.388,187.1714,164085.68,3529.95,7720.73,175336.36,20230115,20221229,17,Partial,VendorPortal,
20230115,14,17,12,1,PO2023016077,5,RC20230190328,931.571,896.19,35.381,252.6753,226445.08,5802.3,12384.75,244632.13,20230115,20221224,22,Partial,ERP,
20230115,35,16,2,4,PO2023012801,7,RC20230172258,220.737,199.553,21.184,480.1238,95810.14,3647.15,8065.3,107522.59,20230115,20230106,9,Partial,VendorPortal,
20230115,30,9,3,1,PO2023015195,1,RC20230152429,848.956,833.929,15.027,250.4847,208886.46,10396.27,20523.91,239806.64,20230115,20221231,15,Partial,ERP,
20230115,16,7,5,4,PO2023015762,5,RC20230112500,238.161,221.619,16.542,130.8331,28995.1,665.39,2702.06,32362.55,20230115,20230106,9,Partial,Procurement,
20230115,11,17,10,1,PO2023011354,5,RC20230122743,888.142,882.308,5.834,177.556,156659.08,6732.23,13477.17,176868.48,20230115,20230110,5,Accepted,ERP,
20230115,45,7,10,3,PO2023015265,8,RC20230133834,945.291,883.937,61.354,474.8776,419761.88,4333.31,34269.73,458364.92,20230115,20230102,13,Partial,VendorPortal,
20230115,16,1,4,4,PO2023013913,6,RC20230173702,942.338,917.255,25.083,271.5722,249100.96,9858.46,24415.91,283375.33,20230115,20230109,6,Partial,VendorPortal,
20230115,28,14,15,5,PO2023011098,9,RC20230164856,335.771,311.393,24.378,402.2057,125244.04,1738.91,5620.49,132603.44,20230115,20221231,15,Partial,ERP,
20230115,10,14,20,1,PO2023012666,4,RC20230140268,313.049,290.917,22.132,393.6841,114529.4,2943.04,8980.22,126452.66,20230115,20230106,9,Partial,Procurement,
20230115,8,1,20,5,PO2023017542,5,RC20230179980,568.92,550.242,18.678,312.689,172054.62,7956.24,9194.12,189204.98,20230115,20221224,22,Partial,ERP,
20230115,17,20,16,1,PO2023013403,1,RC20230168878,428.949,391.144,37.805,370.9525,145095.84,5549.66,14438.03,165083.53,20230115,20221227,19,Partial,Procurement,
20230115,2,9,12,1,PO2023017293,7,RC20230149974,218.25,215.574,2.676,100.9829,21769.29,903.27,521.12,23193.68,20230115,20230104,11,Partial,Procurement,
20230115,20,5,1,2,PO2023015593,2,RC20230114866,398.189,395.39,2.799,389.6289,154055.37,5386.85,7582.88,167025.1,20230115,20230105,10,Accepted,Procurement,
20230115,13,20,7,5,PO2023015713,1,RC20230115264,110.297,99.606,10.691,91.2257,9086.63,355.46,388.78,9830.87,20230115,20230107,8,Partial,VendorPortal,
20230115,13,20,12,5,PO2023016703,7,RC20230157543,231.053,229.044,2.009,91.2257,20894.7,458.06,2015.85,23368.61,20230115,20230104,11,Accepted,ERP,
20230115,13,20,4,5,PO2023018696,9,RC20230199566,630.403,595.696,34.707,91.2257,54342.78,2445.44,3037.41,59825.63,20230115,20230103,12,Partial,VendorPortal,
20230115,13,20,14,5,PO2023011542,3,RC20230162339,864.87,838.871,25.999,91.2257,76526.59,1202.22,2370.77,80099.58,20230115,20221224,22,Partial,Procurement,
20230115,44,9,20,4,PO2023016706,6,RC20230193682,474.451,431.202,43.249,198.9124,85771.42,3997.55,3719.56,93488.53,20230115,20221218,28,Partial,Procurement,
20230115,40,16,11,3,PO2023012294,8,RC20230135881,593.116,561.208,31.908,149.1455,83701.65,1576.92,2792.86,88071.43,20230115,20230109,6,Partial,VendorPortal,
20230115,11,10,11,1,PO2023018337,6,RC20230183943,191.52,183.614,7.906,295.4873,54255.61,1672.06,2672.27,58599.94,20230115,20221219,27,Partial,Procurement,
20230115,7,17,2,3,PO2023017349,3,RC20230198530,248.609,233.06,15.549,269.1662,62731.87,1758.79,5081.45,69572.11,20230115,20230102,13,Partial,Procurement,
20230115,16,7,1,4,PO2023016407,4,RC20230161651,203.539,185.087,18.452,130.8331,24215.51,246.99,2284.24,26746.74,20230115,20221222,24,Partial,VendorPortal,
20230115,33,13,14,3,PO2023013281,6,RC20230138898,283.803,279.753,4.05,371.0547,103803.67,2330.46,7259.84,113393.97,20230115,20221230,16,Partial,ERP,
20230115,14,8,16,3,PO2023017189,7,RC20230183039,731.331,710.11,21.221,187.1714,132912.28,4947.81,4290.06,142150.15,20230115,20230108,7,Partial,ERP,
20230115,13,2,19,2,PO2023015097,9,RC20230113261,354.155,334.892,19.263,351.0028,117548.03,3818.24,5855.27,127221.54,20230115,20221227,19,Partial,VendorPortal,
20230115,10,14,9,1,PO2023017554,2,RC20230183985,193.47,178.097,15.373,393.6841,70113.96,770.88,5933.14,76817.98,20230115,20221227,19,Partial,VendorPortal,
20230115,12,10,14,2,PO2023015950,5,RC20230142370,359.323,331.279,28.044,214.3858,71021.51,2283.43,2765.64,76070.58,20230115,20230104,11,Partial,VendorPortal,
20230115,44,9,11,4,PO2023014764,7,RC20230160419,198.355,188.685,9.67,198.9124,37531.79,1449.76,1315.83,40297.38,20230115,20230109,6,Partial,ERP,
20230115,47,14,19,3,PO2023018600,9,RC20230193596,400.295,388.831,11.464,189.3317,73618.03,1778.99,4529.47,79926.49,20230115,20230101,14,Partial,Procurement,
20230115,7,3,12,5,PO2023011850,8,RC20230134942,468.257,444.099,24.158,401.6719,178382.09,3201.75,8383.33,189967.17,20230115,20221230,16,Partial,VendorPortal,
20230115,44,3,15,1,PO2023018439,7,RC20230135402,113.065,109.75,3.315,355.8109,39050.25,944.3,1812.96,41807.51,20230115,20221223,23,Partial,Procurement,
20230115,49,17,17,4,PO2023015852,5,RC20230133416,989.215,905.794,83.421,390.0897,353340.91,16664.84,34944.72,404950.47,20230115,20230101,14,Partial,VendorPortal,
20230115,13,20,3,5,PO2023014699,9,RC20230161743,975.2,903.785,71.415,91.2257,82448.42,3666.35,6099.92,92214.69,20230115,20221222,24,Partial,ERP,
20230115,14,17,18,1,PO2023018347,3,RC20230128120,796.786,790.629,6.157,252.6753,199772.42,2973.03,8104.66,210850.11,20230115,20221226,20,Accepted,ERP,
20230115,3,17,19,1,PO2023016608,8,RC20230121739,428.726,407.551,21.175,480.8667,195977.7,6894.3,10993.74,213865.74,20230115,20230109,6,Partial,Procurement,
20230115,25,5,2,5,PO2023014770,6,RC20230153463,729.235,678.258,50.977,312.0896,211677.27,6181.82,18999.85,236858.94,20230115,20221226,20,Partial,Procurement,
20230115,7,3,3,5,PO2023017743,2,RC20230125739,514.74,495.938,18.802,401.6719,199204.36,9141.31,18130.01,226475.68,20230115,20221231,15,Partial,Procurement,
20230115,49,17,17,4,PO2023013663,8,RC20230111041,943.197,901.527,41.67,390.0897,351676.4,11946.76,18796.2,382419.36,20230115,20221222,24,Partial,Procurement,
20230115,49,17,4,4,PO2023017571,8,RC20230121115,732.969,696.414,36.555,390.0897,271663.93,4403.94,14701.43,290769.3,20230115,20221221,25,Partial,VendorPortal,
20230115,31,8,3,3,PO2023013842,7,RC20230138204,951.146,948.729,2.417,343.0172,325430.37,11517.86,9210.63,346158.86,20230115,20221229,17,Accepted,Procurement,
20230115,48,16,5,4,PO2023019785,6,RC20230169851,952.695,915.156,37.539,114.4591,104747.93,3720.57,3350.93,111819.43,20230115,20230101,14,Partial,ERP,
20230115,2,19,1,1,PO2023017752,8,RC20230169302,634.13,628.159,5.971,52.7747,33150.9,1530.1,3248.87,37929.87,20230115,20230106,9,Accepted,VendorPortal,
20230115,30,9,18,1,PO2023015964,6,RC20230110834,486.528,472.21,14.318,250.4847,118281.38,2369.69,6498.83,127149.9,20230115,20230107,8,Partial,Procurement,
20230115,42,8,3,2,PO2023011409,4,RC20230110674,869.384,836.883,32.501,318.4797,266530.25,5735.64,5608.62,277874.51,20230115,20230103,12,Partial,ERP,
20230115,2,12,18,5,PO2023013655,9,RC20230144845,719.085,692.882,26.203,190.8529,132238.54,3889.88,6981.37,143109.79,20230115,20230108,7,Partial,VendorPortal,
20230115,43,5,3,3,PO2023011259,1,RC20230116199,481.842,480.903,0.939,80.7339,38825.17,435.67,3881.12,43141.96,20230115,20230104,11,Accepted,Procurement,
20230115,30,9,14,1,PO2023016939,4,RC20230169408,183.958,171.401,12.557,250.4847,42933.33,1541.56,4069.37,48544.26,20230115,20221225,21,Partial,VendorPortal,
20230115,2,19,19,1,PO2023014318,4,RC20230164954,550.243,535.601,14.642,52.7747,28266.18,338,960.15,29564.33,20230115,20221229,17,Partial,ERP,
20230115,45,14,6,5,PO2023012229,3,RC20230155880,736.843,690.214,46.629,50.8662,35108.56,857.74,2372.32,38338.62,20230115,20230101,14,Partial,ERP,
20230115,4,10,2,5,PO2023011223,2,RC20230152313,213.319,210.259,3.06,414.6216,87177.92,3211.18,2753.24,93142.34,20230115,20230106,9,Partial,ERP,
20230115,46,8,12,2,PO2023018083,5,RC20230193039,422.742,402.724,20.018,259.7697,104615.49,3562.38,7337.12,115514.99,20230115,20230106,9,Partial,Procurement,
20230115,47,14,20,3,PO2023015614,1,RC20230174597,678.868,621.491,57.377,189.3317,117667.95,2338.83,11130.95,131137.73,20230115,20221221,25,Partial,VendorPortal,
20230115,34,14,10,1,PO2023017739,1,RC20230137896,251.972,231.89,20.082,109.6293,25421.94,530.71,2178.98,28131.63,20230115,20221226,20,Partial,VendorPortal,
20230115,4,16,20,3,PO2023014168,6,RC20230190790,846.328,819.223,27.105,191.1612,156603.65,4198.63,8630.16,169432.44,20230115,20221217,29,Partial,VendorPortal,
20230115,47,12,16,5,PO2023012129,5,RC20230142464,798.177,768.908,29.269,409.6838,315009.15,4186,19910.44,339105.59,20230115,20221231,15,Partial,ERP,
20230115,16,1,7,4,PO2023019316,3,RC20230155265,474.986,459.805,15.181,271.5722,124870.26,3305.49,8854.58,137030.33,20230115,20221223,23,Partial,VendorPortal,
20230115,30,2,12,4,PO2023015671,7,RC20230110512,480.581,452.025,28.556,67.4758,30500.75,1004.86,2153.06,33658.67,20230115,20230108,7,Partial,VendorPortal,
20230115,11,15,15,5,PO2023016272,2,RC20230187851,901.919,836.819,65.1,83.3026,69709.2,1913.92,6356.27,77979.39,20230115,20221227,19,Partial,Procurement,
20230115,11,10,15,1,PO2023016288,6,RC20230128159,870.875,823.933,46.942,295.4873,243461.74,10262.79,13585.54,267310.07,20230115,20221231,15,Partial,ERP,
20230115,24,19,20,1,PO2023014296,5,RC20230115211,977.902,888.409,89.493,492.334,437393.96,4775.18,30900.4,473069.54,20230115,20221222,24,Partial,ERP,
20230115,8,1,8,5,PO2023013592,6,RC20230153211,142.925,138.42,4.505,312.689,43282.41,1251.82,2762.52,47296.75,20230115,20230106,9,Partial,ERP,
20230115,44,3,1,1,PO2023019171,6,RC20230169819,293.11,280.128,12.982,355.8109,99672.6,3238.82,7183.71,110095.13,20230115,20230108,7,Partial,VendorPortal,
20230115,31,14,16,5,PO2023018734,8,RC20230127734,289.287,262.962,26.325,180.3918,47436.19,1344.66,1688.44,50469.29,20230115,20221231,15,Partial,Procurement,
20230115,43,5,6,3,PO2023015158,4,RC20230157804,333.268,322.708,10.56,80.7339,26053.48,454.15,2562.86,29070.49,20230115,20221220,26,Partial,Procurement,
20230115,13,8,8,3,PO2023013441,6,RC20230191737,698.289,637.865,60.424,458.9431,292743.74,9239.15,8384.47,310367.36,20230115,20221223,23,Partial,ERP,
20230115,19,1,19,1,PO2023018629,2,RC20230147787,122.684,115.772,6.912,266.6532,30870.97,1334.86,3026.39,35232.22,20230115,20221230,16,Partial,Procurement,
20230115,4,10,18,5,PO2023013079,7,RC20230117572,922.788,882.585,40.203,414.6216,365938.8,8793.87,16048.21,390780.88,20230115,20230103,12,Partial,VendorPortal,
20230115,16,18,5,1,PO2023014004,1,RC20230133578,800.648,757.333,43.315,62.4915,47326.88,1457.78,3551.06,52335.72,20230115,20221218,28,Partial,ERP,
20230115,50,20,13,2,PO2023013406,8,RC20230127282,650.889,593.915,56.974,127.7098,75848.77,3186.35,3305.23,82340.35,20230115,20221220,26,Partial,ERP,
20230115,12,3,14,2,PO2023011328,2,RC20230173234,511.391,483.546,27.845,153.5207,74234.32,1157.79,5586.22,80978.33,20230115,20221218,28,Partial,Procurement,
20230115,32,13,15,4,PO2023012567,2,RC20230151830,278.414,277.041,1.373,315.0702,87287.36,2636.8,7499.89,97424.05,20230115,20230110,5,Accepted,VendorPortal,
20230115,46,6,19,5,PO2023017370,8,RC20230151337,243.652,243.041,0.611,64.2968,15626.76,530,1382.36,17539.12,20230115,20230108,7,Accepted,VendorPortal,
20230115,45,7,10,3,PO2023011765,6,RC20230176731,731.607,675.62,55.987,474.8776,320836.8,12329.41,27176.07,360342.28,20230115,20221225,21,Partial,Procurement,
20230115,33,13,17,3,PO2023012902,6,RC20230198942,885.018,875.873,9.145,371.0547,324996.79,10057.9,14189.53,349244.22,20230115,20221229,17,Partial,VendorPortal,
20230115,17,11,1,4,PO2023018339,9,RC20230169869,205.025,192.732,12.293,442.8035,85342.4,3968.49,5473.27,94784.16,20230115,20221224,22,Partial,VendorPortal,
20230115,12,3,11,2,PO2023019291,7,RC20230142648,995.624,901.58,94.044,153.5207,138411.19,3709.24,10124.75,152245.18,20230115,20221220,26,Partial,ERP,
20230115,1,13,10,4,PO2023011562,9,RC20230157881,443.797,401.428,42.369,215.214,86392.93,1606.45,3421.84,91421.22,20230115,20221220,26,Partial,Procurement,
20230115,32,3,4,1,PO2023017842,3,RC20230197934,434.284,401.111,33.173,375.2463,150515.42,4782.61,11614.68,166912.71,20230115,20230109,6,Partial,VendorPortal,
20230115,13,12,6,3,PO2023014202,9,RC20230157300,989.552,913.88,75.672,244.0044,222990.74,2411.65,9410.95,234813.34,20230115,20221228,18,Partial,Procurement,
20230115,20,8,13,4,PO2023014137,3,RC20230170653,470.342,440.909,29.433,233.4019,102909,3949.93,8152.44,115011.37,20230115,20221218,28,Partial,VendorPortal,
20230115,48,7,9,3,PO2023019419,9,RC20230176319,113.868,107.268,6.6,295.8816,31738.63,1085.23,2295.5,35119.36,20230115,20221217,29,Partial,Procurement,
20230115,50,20,15,2,PO2023016100,1,RC20230172515,457.792,432.365,25.427,127.7098,55217.25,2349.61,1782.92,59349.78,20230115,20221229,17,Partial,Procurement,
20230115,6,6,8,4,PO2023019319,3,RC20230116350,870.737,813.57,57.167,140.1591,114029.24,3213.73,10403.32,127646.29,20230115,20221227,19,Partial,Procurement,
20230115,10,14,20,1,PO2023011544,9,RC20230138376,900.141,820.056,80.085,393.6841,322843.01,5806.94,7047.94,335697.89,20230115,20221229,17,Partial,Procurement,
20230215,11,15,5,5,PO2023021835,3,RC20230285935,572.584,524.892,47.692,83.3026,43724.87,800.54,1088.02,45613.43,20230215,20230129,17,Partial,ERP,
20230215,42,14,6,3,PO2023027753,4,RC20230285886,548.981,546.653,2.328,348.9177,190736.91,3506.52,5580.21,199823.64,20230215,20230201,14,Accepted,Procurement,
20230215,45,7,8,3,PO2023023761,4,RC20230221273,725.278,657.581,67.697,474.8776,312270.49,10293.3,9082.8,331646.59,20230215,20230205,10,Partial,Procurement,
20230215,48,16,10,4,PO2023021705,1,RC20230224042,224.239,205.526,18.713,114.4591,23524.32,628.09,1649.7,25802.11,20230215,20230126,20,Partial,VendorPortal,
20230215,2,19,14,1,PO2023027796,9,RC20230221534,619.797,614.71,5.087,52.7747,32441.14,1122.16,2657.01,36220.31,20230215,20230208,7,Accepted,ERP,
20230215,40,11,7,1,PO2023026742,1,RC20230259778,446.34,409.485,36.855,463.7528,189899.82,5975.68,17068.89,212944.39,20230215,20230124,22,Partial,ERP,
20230215,35,7,8,2,PO2023025668,2,RC20230258440,201.49,185.052,16.438,480.4507,88908.36,3362.92,6093.13,98364.41,20230215,20230201,14,Partial,Procurement,
20230215,29,12,11,2,PO2023024820,7,RC20230215591,181.369,176.653,4.716,116.5585,20590.41,1002.09,1738.89,23331.39,20230215,20230123,23,Partial,ERP,
20230215,16,1,17,4,PO2023028707,4,RC20230227000,584.971,558.449,26.522,271.5722,151659.22,4235.43,6688.39,162583.04,20230215,20230203,12,Partial,Procurement,
20230215,40,11,3,1,PO2023022274,4,RC20230291803,304.723,277.166,27.557,463.7528,128536.51,2178.97,11057.14,141772.62,20230215,20230129,17,Partial,VendorPortal,
20230215,41,11,7,3,PO2023025601,4,RC20230239000,561.548,550.063,11.485,451.9521,248602.13,3419.72,21838.86,273860.71,20230215,20230119,27,Partial,ERP,
20230215,42,8,6,2,PO2023024192,3,RC20230210089,929.703,892.346,37.357,318.4797,284194.09,8083.62,15940.42,308218.13,20230215,20230205,10,Partial,Procurement,
20230215,40,16,4,3,PO2023025296,1,RC20230254829,762.156,731.821,30.335,149.1455,109147.81,3079.73,5963.49,118191.03,20230215,20230127,19,Partial,VendorPortal,
20230215,7,17,2,3,PO2023026516,7,RC20230241570,518.676,484.991,33.685,269.1662,130543.18,2502.13,12155.47,145200.78,20230215,20230131,15,Partial,Procurement,
20230215,7,3,16,5,PO2023027025,6,RC20230252148,581.53,550.406,31.124,401.6719,221082.62,5881.76,7212.12,234176.5,20230215,20230202,13,Partial,Procurement,
20230215,4,19,4,1,PO2023021173,8,RC20230258939,772.557,759.607,12.95,307.8336,233832.56,3596.8,9335.72,246765.08,20230215,20230205,10,Partial,VendorPortal,
20230215,14,8,2,3,PO2023021118,7,RC20230256514,818.007,812.555,5.452,187.1714,152087.06,5641.91,5009.61,162738.58,20230215,20230207,8,Accepted,Procurement,
20230215,17,20,19,1,PO2023025168,4,RC20230254772,834.826,809.978,24.848,370.9525,300463.36,13699.67,21364.2,335527.23,20230215,20230127,19,Partial,VendorPortal,
20230215,13,12,5,3,PO2023024157,4,RC20230296129,914.796,905.228,9.568,244.0044,220879.62,3754.47,13587.81,238221.9,20230215,20230127,19,Partial,VendorPortal,
20230215,49,17,10,4,PO2023028298,8,RC20230289943,916.332,888.673,27.659,390.0897,346662.18,11798.26,33737.87,392198.31,20230215,20230207,8,Partial,VendorPortal,
20230215,16,7,11,4,PO2023023306,2,RC20230261421,887.326,880.321,7.005,130.8331,115175.13,4191.82,11218.22,130585.17,20230215,20230204,11,Accepted,ERP,
20230215,44,13,6,2,PO2023023723,6,RC20230282202,948.485,896.267,52.218,179.3042,160704.44,6782.94,5611.29,173098.67,20230215,20230208,7,Partial,Procurement,
20230215,12,10,12,2,PO2023023849,5,RC20230293328,475.542,464.392,11.15,214.3858,99559.05,1125.88,4952.59,105637.52,20230215,20230125,21,Partial,ERP,
20230215,49,12,16,4,PO2023026102,8,RC20230282634,714.815,667.137,47.678,416.5376,277887.64,9792.39,12022,299702.03,20230215,20230131,15,Partial,Procurement,
20230215,3,12,15,3,PO2023025880,4,RC20230272100,155.663,146.494,9.169,367.1782,53789.4,2284.49,2826.13,58900.02,20230215,20230121,25,Partial,ERP,
20230215,50,20,1,2,PO2023025118,8,RC20230217192,467.985,464.026,3.959,127.7098,59260.67,1949.52,1932.32,63142.51,20230215,20230205,10,Accepted,Procurement,
20230215,49,18,7,1,PO2023023970,9,RC20230242123,497.522,455.777,41.745,303.9216,138520.48,5636.23,3819,147975.71,20230215,20230122,24,Partial,VendorPortal,
20230215,32,3,15,1,PO2023028788,7,RC20230286615,937.374,888.073,49.301,375.2463,333246.11,4379.2,16008.64,353633.95,20230215,20230131,15,Partial,ERP,
20230215,8,1,20,5,PO2023023411,1,RC20230265635,248.557,245.318,3.239,312.689,76708.24,3056.49,3784.16,83548.89,20230215,20230126,20,Partial,ERP,
20230215,10,14,8,1,PO2023024724,4,RC20230273237,867.343,830.331,37.012,393.6841,326888.11,13948.43,15140.47,355977.01,20230215,20230117,29,Partial,Procurement,
20230215,13,8,4,3,PO2023027193,5,RC20230287219,313.627,310.273,3.354,458.9431,142397.65,3176.95,6650.97,152225.57,20230215,20230202,13,Partial,Procurement,
20230215,24,19,3,1,PO2023024421,8,RC20230268927,581.679,541.694,39.985,492.334,266694.37,11720.39,14265.98,292680.74,20230215,20230126,20,Partial,ERP,
20230215,50,13,19,1,PO2023022932,9,RC20230214028,109.675,102.865,6.81,487.1931,50115.12,1809.85,4302.2,56227.17,20230215,20230131,15,Partial,ERP,
20230215,16,6,9,4,PO2023028756,7,RC20230257099,484.493,466.172,18.321,430.6133,200739.86,5138.87,5953.45,211832.18,20230215,20230120,26,Partial,VendorPortal,
20230215,8,16,16,3,PO2023023157,5,RC20230230534,389.245,359.715,29.53,269.5095,96946.61,2589.01,2568.06,102103.68,20230215,20230117,29,Partial,ERP,
20230215,45,14,15,5,PO2023026349,4,RC20230272141,196.245,190.192,6.053,50.8662,9674.34,149.04,781.84,10605.22,20230215,20230117,29,Partial,VendorPortal,
20230215,20,8,2,4,PO2023021753,8,RC20230299581,957.824,936.898,20.926,233.4019,218673.77,3490.86,10640.42,232805.05,20230215,20230206,9,Partial,VendorPortal,
20230215,20,8,16,4,PO2023028011,7,RC20230249682,501,476.136,24.864,233.4019,111131.05,4270.43,10648.54,126050.02,20230215,20230126,20,Partial,ERP,
20230215,50,13,1,1,PO2023027449,3,RC20230228428,914.001,911.84,2.161,487.1931,444242.16,19007.76,26611.85,489861.77,20230215,20230130,16,Accepted,ERP,
20230215,14,6,3,4,PO2023028285,9,RC20230219485,144.424,136.444,7.98,232.2372,31687.37,383.85,2471.36,34542.58,20230215,20230129,17,Partial,Procurement,
20230215,50,20,2,2,PO2023025382,7,RC20230285413,515.511,515.362,0.149,127.7098,65816.78,2296.19,2222.3,70335.27,20230215,20230117,29,Accepted,VendorPortal,
20230215,43,5,12,3,PO2023027818,1,RC20230271272,427.477,425.909,1.568,80.7339,34385.29,948.22,1159.83,36493.34,20230215,20230131,15,Accepted,ERP,
20230215,2,19,5,1,PO2023025613,8,RC20230269517,379.545,376.005,3.54,52.7747,19843.55,888.09,1932.37,22664.01,20230215,20230128,18,Accepted,Procurement,
20230215,25,12,8,1,PO2023025287,8,RC20230251146,239.003,221.725,17.278,324.291,71903.42,1254.55,3017.3,76175.27,20230215,20230121,25,Partial,ERP,
20230215,2,9,2,1,PO2023027369,9,RC20230271399,480.824,453.13,27.694,100.9829,45758.38,2107.43,3045.94,50911.75,20230215,20230130,16,Partial,VendorPortal,
20230215,35,7,16,2,PO2023023543,8,RC20230245723,381.099,369.768,11.331,480.4507,177655.29,3890.38,14074.86,195620.53,20230215,20230120,26,Partial,VendorPortal,
20230215,46,16,4,1,PO2023025932,9,RC20230215088,952.667,932.174,20.493,212.1925,197800.33,7494.72,14822.51,220117.56,20230215,20230130,16,Partial,ERP,
20230215,6,6,10,4,PO2023023395,7,RC20230229677,215.247,212.806,2.441,140.1591,29826.7,970.82,684.74,31482.26,20230215,20230122,24,Partial,VendorPortal,
20230215,31,19,4,1,PO2023022486,5,RC20230279390,824.497,762.659,61.838,411.6247,313929.28,11598.75,10691.55,336219.58,20230215,20230207,8,Partial,VendorPortal,
20230215,42,8,15,2,PO2023022597,8,RC20230295191,562.149,552.841,9.308,318.4797,176068.64,3310.68,13807.65,193186.97,20230215,20230122,24,Partial,Procurement,
20230215,14,6,15,4,PO2023024990,1,RC20230293022,649.24,587.326,61.914,232.2372,136398.95,2189.42,10786.03,149374.4,20230215,20230119,27,Partial,ERP,
20230215,13,2,15,2,PO2023024476,1,RC20230269176,572.693,538.037,34.656,351.0028,188852.49,5252.57,13253.24,207358.3,20230215,20230125,21,Partial,Procurement,
20230215,11,5,1,4,PO2023026370,9,RC20230283760,653.093,631.394,21.699,336.3501,212369.44,5796.92,16747.33,234913.69,20230215,20230203,12,Partial,ERP,
20230215,13,2,5,2,PO2023023794,7,RC20230214207,739.575,717.869,21.706,351.0028,251974.03,8433.73,5368.11,265775.87,20230215,20230208,7,Partial,VendorPortal,
20230215,35,2,5,2,PO2023027253,8,RC20230297911,153.037,145.044,7.993,419.2129,60804.32,713.14,4995.38,66512.84,20230215,20230128,18,Partial,ERP,
20230215,42,8,1,2,PO2023028306,8,RC20230243269,199.551,199.495,0.056,318.4797,63535.11,2903.65,5108.26,71547.02,20230215,20230130,16,Accepted,ERP,
20230215,40,11,10,1,PO2023023203,6,RC20230229259,871.512,841.415,30.097,463.7528,390208.56,18667.78,30870.34,439746.68,20230215,20230207,8,Partial,ERP,
20230215,47,14,9,3,PO2023027862,3,RC20230243751,993.432,948.84,44.592,189.3317,179645.49,5042.07,9656,194343.56,20230215,20230119,27,Partial,Procurement,
20230215,31,14,13,5,PO2023026285,2,RC20230271931,329.396,301.469,27.927,180.3918,54382.54,1309.1,4870.13,60561.77,20230215,20230205,10,Partial,Procurement,
20230215,6,6,6,4,PO2023023881,5,RC20230287616,360.246,338.022,22.224,140.1591,47376.86,2091.45,3253.89,52722.2,20230215,20230209,6,Partial,VendorPortal,
20230215,12,10,1,2,PO2023022940,4,RC20230248192,813.841,773.61,40.231,214.3858,165851,7062.47,8202.93,181116.4,20230215,20230124,22,Partial,ERP,
20230215,16,6,4,4,PO2023029024,5,RC20230233107,909.016,855.603,53.413,430.6133,368434.03,12862.63,19378.04,400674.7,20230215,20230122,24,Partial,ERP,
20230215,48,16,15,4,PO2023023745,6,RC20230272797,979.796,904.901,74.895,114.4591,103574.15,3000.17,4972.82,111547.14,20230215,20230201,14,Partial,Procurement,
20230215,25,5,7,5,PO2023029019,5,RC20230241047,623.596,577.071,46.525,312.0896,180097.86,4125.17,11507.75,195730.78,20230215,20230118,28,Partial,Procurement,
20230215,46,6,10,5,PO2023024960,5,RC20230284921,198.53,182.226,16.304,64.2968,11716.55,338.28,281.49,12336.32,20230215,20230124,22,Partial,ERP,
20230215,9,1,18,3,PO2023021981,3,RC20230223744,752.617,744.369,8.248,489.7792,364576.45,12815.74,33420.28,410812.47,20230215,20230129,17,Partial,Procurement,
20230215,14,17,19,1,PO2023022184,1,RC20230240110,594.668,553.136,41.532,252.6753,139763.8,2641.23,8713.78,151118.81,20230215,20230124,22,Partial,Procurement,
20230215,41,14,5,4,PO2023023619,2,RC20230249533,337.737,323.474,14.263,304.9304,98637.06,1973.2,7828.35,108438.61,20230215,20230205,10,Partial,Procurement,
20230215,44,9,16,4,PO2023027194,4,RC20230297875,682.897,661.894,21.003,198.9124,131658.92,6465.22,8589.39,146713.53,20230215,20230120,26,Partial,VendorPortal,
20230215,35,16,11,4,PO2023024291,2,RC20230239181,750.919,703.245,47.674,480.1238,337644.66,14646.95,28328.36,380619.97,20230215,20230208,7,Partial,VendorPortal,
20230215,44,3,1,1,PO2023027418,1,RC20230293041,622.783,601.779,21.004,355.8109,214119.53,6351.09,12255.52,232726.14,20230215,20230129,17,Partial,VendorPortal,
20230215,49,17,17,4,PO2023021276,3,RC20230299540,701.626,676.879,24.747,390.0897,264043.53,3619.82,15168.54,282831.89,20230215,20230119,27,Partial,ERP,
20230215,47,12,3,3,PO2023021770,8,RC20230266575,161.319,151.238,10.081,144.9905,21928.07,275.04,559.13,22762.24,20230215,20230117,29,Partial,ERP,
20230215,24,19,1,1,PO2023025337,2,RC20230284945,862.372,814.667,47.705,492.334,401088.26,7404.39,29217.92,437710.57,20230215,20230123,23,Partial,Procurement,
20230215,26,20,4,5,PO2023022103,4,RC20230295572,461.789,451.424,10.365,382.4166,172632.03,1776.99,12555.18,186964.2,20230215,20230204,11,Partial,VendorPortal,
20230215,7,17,13,3,PO2023023020,3,RC20230257749,695.239,626.729,68.51,269.1662,168694.26,1850.92,12668.46,183213.64,20230215,20230209,6,Partial,VendorPortal,
20230215,14,6,7,4,PO2023025976,2,RC20230278472,711.271,660.74,50.531,232.2372,153448.41,2035.19,9944.2,165427.8,20230215,20230120,26,Partial,ERP,
