date_key,product_key,store_key,promotion_key,channel_key,promo_flag,baseline_qty,actual_qty,lift_qty,baseline_sales_amt,actual_sales_amt,lift_sales_amt,markdown_amt,promo_cost_amt,incremental_margin_amt,lift_percent,roi
20230715,7,3,8,1,0,80.147,78.178,-1.969,28865.74,28156.59,-709.15,0,0,-709.15,-2.46,0
20230715,47,19,7,3,0,45.547,46.444,0.897,15587.55,15894.53,306.98,0,0,306.98,1.97,0
20230715,12,10,7,2,0,36.623,37.232,0.609,16107.53,16375.38,267.85,0,0,267.85,1.66,0
20230715,46,6,10,2,1,68.268,72.251,3.983,45428.26,41965.59,-3462.67,5776.11,2449.32,-3023.94,5.83,-223.46
20230715,44,3,3,1,1,72.186,75.658,3.472,40830.57,36594.8,-4235.77,5915.13,2222.46,-3500.67,4.81,-257.51
20230715,35,16,7,3,1,78.673,82.036,3.363,39733.01,38536.09,-1196.92,2776.67,1425.47,-1234.06,4.27,-186.57
20230715,32,13,7,1,1,18.284,19.377,1.093,16628.2,14884.04,-1744.16,2583.72,3862.32,-4314.62,5.98,-211.71
20230715,42,15,2,3,0,52.934,52.945,0.011,33667.61,33674.61,7,0,0,7,0.02,0
20230715,13,20,4,1,0,63.44,63.351,-0.089,28896.29,28855.75,-40.54,0,0,-40.54,-0.14,0
20230715,11,10,8,1,1,47.111,48.733,1.622,26781.19,22360.69,-4420.5,5164.74,1319.64,-3157.77,3.44,-339.29
20230715,1,13,4,4,1,36.666,40.157,3.491,24379.22,23954.62,-424.6,2507.07,3458.81,-2629.88,9.52,-176.03
20230715,14,8,9,1,0,87.621,86.649,-0.972,57481.13,56843.48,-637.65,0,0,-637.65,-1.11,0
20230715,7,17,2,4,1,16.509,17.012,0.503,4715.47,4444.83,-270.64,402.05,2944.79,-3014.4,3.05,-202.36
20230715,32,3,3,3,1,24.671,26.771,2.1,19539.93,17450.78,-2089.15,3458.04,1135.3,-1495.43,8.51,-231.72
20230715,46,16,8,2,1,59.402,64.423,5.021,42860.92,42490.4,-370.52,3682.14,3623.22,-2152.67,8.45,-159.41
20230715,13,12,5,2,1,91.587,94.027,2.44,18197.42,14966.05,-3231.37,3619.74,1664.07,-3085.57,2.66,-285.42
20230715,44,9,4,3,1,33.277,36.327,3.05,32186.18,31319.79,-866.39,3495.98,4314.48,-3432.88,9.17,-179.57
20230715,50,20,4,2,0,81.848,82.854,1.006,70747.77,71617.34,869.57,0,0,869.57,1.23,0
20230715,41,14,7,1,1,85.675,90.073,4.398,50626.21,45774.83,-4851.38,7086.43,1532.09,-2840.26,5.13,-285.38
20230715,48,16,1,4,0,36.928,36.623,-0.305,13549.25,13437.34,-111.91,0,0,-111.91,-0.83,0
20230715,3,12,5,1,1,83.358,88.145,4.787,23408.59,20802.59,-2606,3735.76,4799.35,-5537.47,5.74,-215.38
20230715,49,18,1,2,1,98.715,106.381,7.666,83499.07,82549.36,-949.71,6898.36,4776.71,-2277.24,7.77,-147.67
20230715,50,6,8,3,1,45.318,47.3,1.982,40051.14,37703.16,-2347.98,3927.85,4471.67,-4855.72,4.37,-208.59
20230715,16,18,3,1,1,36.961,39.356,2.395,21065.55,19557.19,-1508.36,2698.51,4215.9,-4375,6.48,-203.77
20230715,25,3,9,2,1,90.037,94.512,4.475,90828.43,90264.83,-563.6,4837.5,4131.66,-2276.51,4.97,-155.1
20230715,35,7,3,1,0,83.91,85.577,1.667,43975.55,44849.19,873.64,0,0,873.64,1.99,0
20230715,49,12,9,4,1,33.772,35.715,1.943,10522.68,10447.72,-74.96,643.34,3853.57,-3606.86,5.75,-193.6
20230715,26,20,7,4,1,80.7,84.932,4.232,45952.19,38855.34,-7096.85,9032.94,2050.18,-4630.56,5.24,-325.86
20230715,11,17,7,4,1,40.853,41.7,0.847,36895.98,33708.47,-3187.51,3872.19,933.11,-2184.52,2.07,-334.11
20230715,31,14,1,4,1,31.868,32.839,0.971,24752.51,20940.57,-3811.94,4431.12,2667.48,-4263.86,3.05,-259.85
20230715,17,20,6,2,0,45.818,44.6,-1.218,22951.15,22341.03,-610.12,0,0,-610.12,-2.66,0
20230715,41,19,9,1,1,54.639,56.749,2.11,45990.19,44632.85,-1357.34,3016.85,3204.53,-3053.44,3.86,-195.29
20230715,50,6,7,3,1,11.208,11.681,0.473,9905.41,9736.56,-168.85,563.11,1548.07,-1435.36,4.22,-192.72
20230715,46,16,2,2,0,84.099,82.541,-1.558,60680.79,59556.63,-1124.16,0,0,-1124.16,-1.85,0
20230715,50,16,4,1,0,40.914,41.206,0.292,19947.21,20089.57,142.36,0,0,142.36,0.71,0
20230715,46,16,8,2,1,37.7,38.747,1.047,27202.06,22454.72,-4747.34,5354.1,2005.16,-4075.45,2.78,-303.25
20230715,13,12,5,2,0,72.613,69.036,-3.577,14427.48,13716.76,-710.72,0,0,-710.72,-4.93,0
20230715,45,7,3,2,1,16.05,16.369,0.319,8416.14,7597.27,-818.87,966.92,3341.71,-3677.12,1.99,-210.04
20230715,39,14,7,4,0,90.777,89.137,-1.64,45100.74,44285.94,-814.8,0,0,-814.8,-1.81,0
20230715,47,19,4,3,1,20.1,22.062,1.962,6878.82,6444.89,-433.93,1007.08,4609.52,-4539.91,9.76,-198.49
20230715,46,16,9,2,0,48.819,48.122,-0.697,35224.86,34721.95,-502.91,0,0,-502.91,-1.43,0
20230715,31,19,5,3,1,40.723,42.84,2.117,7594.03,6934,-660.03,1002.67,1970.45,-2129.14,5.2,-208.05
20230715,1,13,1,4,1,47.357,51.529,4.172,31487.67,29225.05,-2262.62,4628.8,1319.91,-1268.13,8.81,-196.08
20230715,50,20,5,2,1,98.206,98.638,0.432,84887.3,76219.34,-8667.96,9001.77,3498.98,-7666.05,0.44,-319.09
20230715,42,14,4,1,1,23.616,25.829,2.213,3010.33,2826.43,-183.9,426.07,4189.85,-4160.72,9.37,-199.3
20230715,44,9,10,3,1,23.873,24.692,0.819,23090.44,21160.5,-1929.94,2631.81,4366.89,-4980.92,3.43,-214.06
20230715,3,12,7,1,1,63.914,65.287,1.373,17948.33,17127.49,-820.84,1181.04,2909.78,-3140.1,2.15,-207.92
20230715,50,13,10,2,0,55.615,54.211,-1.404,16005.44,15601.38,-404.06,0,0,-404.06,-2.52,0
20230715,11,5,1,2,1,59.739,62.109,2.37,11892.84,11181.44,-711.4,1138.07,1408.39,-1550.76,3.97,-210.11
20230715,1,13,8,4,0,14.592,13.954,-0.638,9702.22,9278.01,-424.21,0,0,-424.21,-4.37,0
20230715,43,5,9,4,1,22.134,23.47,1.336,14051.77,12449.89,-1601.88,2310.57,753.85,-1200.44,6.04,-259.24
20230715,41,14,9,1,1,82.644,86.482,3.838,48835.17,45702.77,-3132.4,5160.65,1951.62,-2503.7,4.64,-228.29
20230715,13,20,2,1,0,46.121,47.118,0.997,21007.65,21461.78,454.13,0,0,454.13,2.16,0
20230815,40,16,7,1,0,18.756,18.33,-0.426,13122.64,12824.58,-298.06,0,0,-298.06,-2.27,0
20230815,11,15,8,2,0,65.383,64.382,-1.001,52205.06,51405.81,-799.25,0,0,-799.25,-1.53,0
20230815,46,16,3,2,1,14.73,15.971,1.241,10628.28,10716.06,87.78,744.9,4530.06,-4069.83,8.42,-189.84
20230815,44,9,2,3,1,24.839,27.229,2.39,24024.78,24377.5,352.72,1786.99,2544.49,-1298.27,9.62,-151.02
20230815,7,17,7,4,1,16.75,17.791,1.041,4784.3,4119.63,-664.67,905.72,1095.31,-1307.12,6.21,-219.34
20230815,49,18,3,2,0,60.68,62.216,1.536,51326.78,52626.03,1299.25,0,0,1299.25,2.53,0
20230815,8,1,4,1,1,24.063,25.827,1.764,22106.44,21599.97,-506.47,1981.76,4841.87,-4357.46,7.33,-190
20230815,31,8,9,4,0,94.353,96.527,2.174,71903.59,73560.33,1656.74,0,0,1656.74,2.3,0
20230815,28,14,5,4,1,22.696,24.877,2.181,15084.67,14619.1,-465.57,1747.24,4768.32,-4360.27,9.61,-191.44
20230815,8,1,5,1,1,99.016,108.65,9.634,90965.01,87919.11,-3045.9,10841.69,1778.21,596.73,9.73,-66.44
20230815,17,20,7,2,1,49.515,54.358,4.843,24803.05,24045.42,-757.63,2899.95,2745.9,-2053.56,9.78,-174.79
20230815,14,17,5,3,1,76.865,84.185,7.32,30976.59,28966.58,-2010.01,4528.7,2139.28,-1884.94,9.52,-188.11
20230815,13,8,10,1,0,81.444,84.627,3.183,28912.62,30042.58,1129.96,0,0,1129.96,3.91,0
20230815,26,20,9,4,0,56.108,58.682,2.574,31949.02,33414.7,1465.68,0,0,1465.68,4.59,0
20230815,21,19,2,1,1,39.525,40.908,1.383,27319.68,23531.1,-3788.58,4584.11,1181.33,-2677.86,3.5,-326.68
20230815,11,10,9,1,1,71.405,76.618,5.213,40591.6,37855.95,-2735.65,5311.33,4476.44,-4556.42,7.3,-201.79
20230815,35,2,5,1,0,57.004,57.18,0.176,54294.6,54462.23,167.63,0,0,167.63,0.31,0
20230815,41,19,1,1,1,44.85,49.065,4.215,37750.69,33503.54,-4247.15,7125.32,2453.05,-3137.54,9.4,-227.9
20230815,47,12,3,1,0,43.827,45.545,1.718,32659.44,33939.68,1280.24,0,0,1280.24,3.92,0
20230815,25,12,6,4,1,42.054,43.668,1.614,28789.75,24370.93,-4418.82,5319.59,3073.01,-4832.04,3.84,-257.24
20230815,3,12,7,1,0,40.138,39.513,-0.625,11271.55,11096.04,-175.51,0,0,-175.51,-1.56,0
20230815,32,3,6,3,0,31.06,32.111,1.051,24600.14,25432.55,832.41,0,0,832.41,3.38,0
20230815,47,12,2,1,0,45.637,45.887,0.25,34008.24,34194.53,186.29,0,0,186.29,0.55,0
20230815,33,13,4,4,1,42.721,44.397,1.676,13167.04,12839.52,-327.52,812.21,4603.17,-4524.59,3.92,-198.29
20230815,3,12,1,1,1,91.561,95.273,3.712,25712.16,21521.48,-4190.68,5029.19,1522.24,-3198.32,4.05,-310.11
20230815,14,6,8,1,1,45.892,46.263,0.371,19592.21,16386.61,-3205.6,3337.01,3065.57,-4602.66,0.81,-250.14
20230815,41,11,10,2,1,90.768,96.473,5.705,9357.27,9273.54,-83.73,632.13,2597.71,-2365.38,6.29,-191.06
20230815,41,11,4,2,1,56.43,57.952,1.522,5817.37,5661.34,-156.03,304.71,3724.69,-3728.36,2.7,-200.1
20230815,10,14,7,3,0,90.734,92.157,1.423,69595.7,70687.18,1091.48,0,0,1091.48,1.57,0
20230815,48,7,5,3,1,78.922,80.229,1.307,23541.64,19199.1,-4342.54,4655.31,4079.41,-6094.3,1.66,-249.39
20230815,17,11,5,3,1,25.39,27.072,1.682,8274.35,7555.55,-718.8,1188.23,2037.29,-2161.98,6.62,-206.12
20230815,13,20,4,1,0,42.752,43.343,0.591,19473.11,19742.3,269.19,0,0,269.19,1.38,0
20230815,1,20,2,1,1,21.286,21.482,0.196,5644.83,5110.67,-534.16,580.8,4168.33,-4412.09,0.92,-205.85
20230815,47,12,3,4,1,12.562,13.134,0.572,8977.18,7615.17,-1362.01,1693.66,4004.08,-4519.26,4.55,-212.87
20230815,29,12,1,2,0,11.895,11.441,-0.454,9453.79,9092.96,-360.83,0,0,-360.83,-3.82,0
20230815,31,19,5,3,1,89.413,94.455,5.042,16673.74,16154.77,-518.97,1381.31,748.42,-576.73,5.64,-177.06
20230815,44,13,1,4,0,75.892,73.654,-2.238,31719.06,30783.69,-935.37,0,0,-935.37,-2.95,0
20230815,32,3,9,3,1,16.813,16.985,0.172,13316.23,10852.12,-2464.11,2574,2529.43,-3706.54,1.02,-246.54
20230815,46,16,10,2,1,89.828,98.401,8.573,64814.5,58421.92,-6392.58,11482.48,4303.48,-4954.82,9.54,-215.14
20230815,11,5,8,2,0,73.693,75.9,2.207,14670.8,15110.17,439.37,0,0,439.37,2.99,0
20230815,8,1,8,1,1,98.186,101.959,3.773,90202.5,84229.12,-5973.38,9090.28,4282.31,-5710.55,3.84,-233.35
20230815,44,3,6,1,0,50.232,50.646,0.414,28412.73,28646.9,234.17,0,0,234.17,0.82,0
20230815,13,20,4,1,0,59.566,56.967,-2.599,27131.72,25947.9,-1183.82,0,0,-1183.82,-4.36,0
20230815,20,8,9,1,1,25.622,27.412,1.79,22115.63,19649.89,-2465.74,3748.87,603.81,-1195.11,6.99,-297.93
20230815,4,19,5,1,1,85.363,86.764,1.401,24733.08,23597.43,-1135.65,1516.68,1859.19,-2236.5,1.64,-220.29
20230815,46,6,6,2,0,72.818,73.626,0.808,48456.01,48993.69,537.68,0,0,537.68,1.11,0
20230815,28,14,9,4,0,96.511,96.991,0.48,64145.07,64464.1,319.03,0,0,319.03,0.5,0
20230815,7,17,4,4,0,11.07,11.33,0.26,3161.92,3236.19,74.27,0,0,74.27,2.35,0
20230815,20,13,10,1,1,45.964,50.175,4.211,21475.76,18884.17,-2591.59,4176.47,3237.38,-3740.74,9.16,-215.55
20230815,49,12,6,4,1,73.844,77.195,3.351,23008.31,19254.18,-3754.13,4589.94,4006.71,-5465.87,4.54,-236.42
20230815,11,5,7,2,0,64.349,62.679,-1.67,12810.6,12478.14,-332.46,0,0,-332.46,-2.6,0
20230815,14,6,7,1,1,31.88,34.625,2.745,13610.21,13351.42,-258.79,1317.27,4096.14,-3696.3,8.61,-190.24
20230815,25,3,8,2,1,94.835,102.216,7.381,95668.6,88017.21,-7651.39,14007.1,3910.36,-4558.2,7.78,-216.57
20230815,35,16,7,3,1,62.078,64.614,2.536,31351.87,27874.37,-3477.5,4571.53,2124.62,-3316.36,4.09,-256.09
20230815,8,1,3,1,0,57.222,54.799,-2.423,52569.28,50343.29,-2225.99,0,0,-2225.99,-4.23,0
20230815,30,9,1,1,1,97.019,99.566,2.547,75724.3,70108.59,-5615.71,7409.16,4643.55,-6554.68,2.63,-241.16
20230815,10,14,9,3,0,62.212,59.477,-2.735,47718.47,45620.64,-2097.83,0,0,-2097.83,-4.4,0
20230815,32,13,3,1,1,71.852,78.748,6.896,65345.08,66633.69,1288.61,4546.53,2135.22,1426.66,9.6,-33.18
20230815,2,19,10,2,0,92.979,97.183,4.204,60784.09,63532.41,2748.32,0,0,2748.32,4.52,0
20230815,42,15,1,3,1,14.28,15.229,0.949,9082.51,8733.5,-349.01,893.24,4751.21,-4653.6,6.65,-197.95
20230815,4,10,7,1,0,98.847,100.865,2.018,37381.96,38145.13,763.17,0,0,763.17,2.04,0
20230815,47,14,10,4,1,73.409,74.21,0.801,40358.07,35346.98,-5011.09,5392.61,1356.95,-3671.74,1.09,-370.59
20230815,45,7,9,2,1,75.55,77.812,2.262,39616.15,32909.84,-6706.31,7663,3765.95,-6640.76,2.99,-276.34
20230815,31,14,7,4,0,17.611,18.19,0.579,13678.82,14128.54,449.72,0,0,449.72,3.29,0
20230815,14,6,10,1,1,35.307,38.602,3.295,15073.26,13292.18,-1781.08,2915.68,4119.61,-4442.85,9.33,-207.85
20230815,20,8,3,1,1,66.318,69.932,3.614,57242.38,49801.54,-7440.84,10014.52,2836.46,-5270.04,5.45,-285.8
20230815,30,2,7,3,1,78.651,82.936,4.285,51915.95,51729.55,-186.4,2859.08,3062.4,-1819.26,5.45,-159.41
20230815,14,8,8,1,0,70.439,69.216,-1.223,46209.39,45407.08,-802.31,0,0,-802.31,-1.74,0
20230815,47,19,7,3,1,68.806,73.341,4.535,23547.48,21263.45,-2284.03,3598.84,3742.91,-4227.52,6.59,-212.95
20230815,12,3,3,1,0,19.365,19.218,-0.147,19258.69,19112.49,-146.2,0,0,-146.2,-0.76,0
20230815,13,12,6,2,1,21.65,22.264,0.614,4301.64,4092.98,-208.66,321.53,4228.46,-4276.35,2.84,-201.13
20230815,30,9,7,1,1,66.859,68.527,1.668,52184.12,43766.11,-8418.01,9483.31,2996.36,-6672.72,2.49,-322.69
20230815,2,12,3,2,0,58.454,56.955,-1.499,55458.82,54036.63,-1422.19,0,0,-1422.19,-2.56,0
20230815,49,12,9,4,0,44.111,45.122,1.011,13744.11,14059.11,315,0,0,315,2.29,0
20230815,20,13,2,1,0,40.09,40.102,0.012,18731.25,18736.86,5.61,0,0,5.61,0.03,0
20230815,14,6,7,1,1,56.973,62.433,5.46,24322.91,22745.75,-1577.16,3566.36,2028.13,-1822.11,9.58,-189.84
20230815,30,9,7,1,0,62.681,59.999,-2.682,48923.15,46829.82,-2093.33,0,0,-2093.33,-4.28,0
20230815,16,7,5,1,0,72.022,74.579,2.557,38956.7,40339.78,1383.08,0,0,1383.08,3.55,0
20230815,13,8,3,1,1,90.229,93.291,3.062,32031.3,30886.35,-1144.95,2158.7,1625.2,-1690.8,3.39,-204.04
20230815,46,8,6,3,0,56.198,55.925,-0.273,24609.1,24489.56,-119.54,0,0,-119.54,-0.49,0
20230815,48,7,8,3,0,80.279,79.965,-0.314,23946.42,23852.76,-93.66,0,0,-93.66,-0.39,0
20230815,20,13,9,1,1,22.361,23.44,1.079,10447.73,8888.32,-1559.41,1968.57,2648.32,-3223.45,4.83,-221.72
20230815,47,14,9,4,1,62.574,64.947,2.373,34401.31,29842.39,-4558.92,5649.29,2363.85,-4098.12,3.79,-273.37
20230815,49,17,3,3,1,82.435,86.032,3.597,76520.29,73522.98,-2997.31,6071.3,1160.21,-1121.87,4.36,-196.7
20230815,11,15,8,2,0,99.748,94.776,-4.972,79643.79,75673.9,-3969.89,0,0,-3969.89,-4.98,0
20230815,41,14,7,1,1,19.49,21.038,1.548,11516.84,10297.08,-1219.76,1977.43,3953.86,-4184.9,7.94,-205.84
20230815,45,14,5,4,0,21.2,22.031,0.831,16458.62,17103.77,645.15,0,0,645.15,3.92,0
20230815,3,12,10,1,1,34.426,34.623,0.197,9667.51,8468.23,-1199.28,1247.46,3293.91,-3869.46,0.57,-217.47
20230815,13,12,5,2,1,35.825,39.378,3.553,7118.07,6510.4,-607.67,1195.09,3521.75,-3531.88,9.92,-200.29
20230815,8,1,7,1,1,38.261,41.848,3.587,35150,33927.91,-1222.09,4130.22,2863.08,-2020.06,9.38,-170.56
20230915,48,16,6,4,0,65.066,65.701,0.635,23873.37,24106.35,232.98,0,0,232.98,0.98,0
20230915,2,9,4,2,1,85.845,124.014,38.169,16130.28,21230.47,5100.19,1434.11,4917.56,899.68,44.46,-81.7
20230915,31,14,1,4,1,70.961,97.156,26.195,55116.83,61902.2,6785.37,9904.57,962.36,10775.3,36.91,1019.67
20230915,47,12,1,1,1,70.469,97.178,26.709,52512.79,62437.58,9924.79,7235.94,2571.58,10971.18,37.9,326.63
20230915,48,7,2,3,1,34.335,51.697,17.362,10241.79,13207.67,2965.88,1469.8,2475.53,1225.25,50.57,-50.51
20230915,25,12,6,4,1,45.447,65.332,19.885,31112.56,41739.89,10627.33,2076.98,3318.35,8347.47,43.75,151.55
20230915,32,13,3,1,1,86.267,127.847,41.58,78454.66,98858.42,20403.76,11748.21,560.74,25717.12,48.2,4486.28
20230915,30,9,10,1,0,20.878,21.374,0.496,16295.49,16682.62,387.13,0,0,387.13,2.38,0
20230915,6,6,9,2,1,17.47,26.674,9.204,2643.21,3313.83,670.62,472.83,1606.85,-699.82,52.68,-143.55
20230915,41,11,8,2,1,58.013,82.373,24.36,5980.56,7095.77,1115.21,983.2,2287.7,-680.89,41.99,-129.76
20230915,46,16,10,2,1,49.203,73.085,23.882,35501.93,43018.51,7516.58,6540.59,3023.11,7763.76,48.54,156.81
20230915,50,6,5,3,1,85.228,125.073,39.845,75322.8,98142.05,22819.25,8446.26,3733.09,23309.29,46.75,524.4
20230915,49,18,9,2,1,50.523,78.045,27.522,42735.38,61557.65,18822.27,2885.59,2499.74,17765.32,54.47,610.69
20230915,38,9,4,4,0,87.877,84.995,-2.882,42757.43,41355.17,-1402.26,0,0,-1402.26,-3.28,0
20230915,20,13,3,1,0,65.825,65.956,0.131,30755.41,30816.62,61.21,0,0,61.21,0.2,0
20230915,40,16,6,1,1,64.92,90.374,25.454,45421.28,56692.32,11271.04,4696.45,1370.35,12248.92,39.21,793.85
20230915,16,1,2,1,1,67.293,93.693,26.4,32922.43,39319.98,6397.55,4681.69,956.2,7782.2,39.23,713.87
20230915,33,13,9,4,0,27.342,28.108,0.766,8427.08,8663.17,236.09,0,0,236.09,2.8,0
20230915,12,10,9,2,1,41.442,56.623,15.181,18227.02,23416.31,5189.29,1088.78,1744.55,3989.13,36.63,128.66
20230915,39,14,5,4,1,77.043,115.807,38.764,38277.27,46461,8183.73,7368.13,832.31,11035.48,50.31,1225.89
20230915,30,9,1,1,1,49.277,70.252,20.975,38461.19,48738.71,10277.52,4274.3,1828.94,10585.73,42.57,478.79
20230915,41,14,1,1,1,49.047,75.439,26.392,28982.36,37296.68,8314.32,4733.76,1328.48,9352.72,53.81,604.02
20230915,24,19,1,4,1,80.922,123.69,42.768,13821.48,17657.85,3836.37,2269.14,2060.97,2909.97,52.85,41.19
20230915,2,12,8,2,1,50.234,68.663,18.429,47660.01,52701.15,5041.14,9103.74,2489.52,7103.49,36.69,185.34
20230915,16,7,8,1,1,73.908,96.946,23.038,39976.84,46594.09,6617.25,4455.25,4820,4024.88,31.17,-16.5
20230915,17,11,4,3,1,67.855,97.133,29.278,22113.27,27713.04,5599.77,2753.54,3054.45,3922.09,43.15,28.41
20230915,11,15,5,2,1,61.969,90.814,28.845,49479.15,59554.22,10075.07,8840.97,2976.45,11519.1,46.55,287.01
20230915,24,19,4,4,0,12.444,12.164,-0.28,2125.44,2077.61,-47.83,0,0,-47.83,-2.25,0
20230915,8,1,9,1,0,43.327,42.762,-0.565,39804.08,39285.02,-519.06,0,0,-519.06,-1.3,0
20230915,2,9,1,2,0,27.902,27.467,-0.435,5242.79,5161.05,-81.74,0,0,-81.74,-1.56,0
20230915,35,7,5,1,1,25.775,35.918,10.143,13508.16,15756.77,2248.61,2200.99,925.89,2423.22,39.35,161.72
20230915,16,6,6,4,0,24.317,24.648,0.331,12596.21,12767.66,171.45,0,0,171.45,1.36,0
20230915,16,18,2,1,0,45.393,46.747,1.354,25871.29,26642.99,771.7,0,0,771.7,2.98,0
20230915,31,19,5,3,0,44.272,45.848,1.576,8255.84,8549.74,293.9,0,0,293.9,3.56,0
20230915,16,1,10,1,1,39.423,57.077,17.654,19287.31,23833.19,4545.88,2825.76,2956.68,3002.08,44.78,1.54
20230915,11,17,5,4,1,15.031,23.084,8.053,13575.1,19017.74,5442.64,1191.82,2492.95,3545.6,53.58,42.23
20230915,20,8,10,1,1,49.135,75.983,26.848,42410.88,55928.25,13517.37,6244.44,1491.17,15148.42,54.64,915.87
20230915,25,3,4,2,1,16.05,25.542,9.492,16191.08,23765.65,7574.57,1257.3,1345.23,6857.99,59.14,409.8
20230915,13,20,6,1,1,10.369,15.365,4.996,4722.98,5755.02,1032.04,839.23,1527.57,-75.91,48.18,-104.97
20230915,7,17,1,4,0,75.667,76.916,1.249,21612.77,21969.52,356.75,0,0,356.75,1.65,0
20230915,25,3,10,2,0,61.72,59.436,-2.284,62262.52,59958.44,-2304.08,0,0,-2304.08,-3.7,0
20230915,50,13,1,2,1,97.66,143.583,45.923,28105.57,34196.95,6091.38,4846.04,3842.5,4671.9,47.02,21.58
20230915,14,8,6,1,1,54.186,78.474,24.288,35547.1,48069.1,12522,2355.57,679.28,13020.5,44.82,1816.81
20230915,11,15,3,2,1,53.818,81.551,27.733,42970.98,57636.05,14665.07,4935.19,3616.36,13516.3,51.53,273.75
20230915,50,20,1,2,0,72.072,74.73,2.658,62297.6,64595.12,2297.52,0,0,2297.52,3.69,0
20230915,28,14,10,4,1,78.659,109.89,31.231,52279.92,64034.53,11754.61,6444.16,4458.21,10518.48,39.7,135.94
20230915,16,7,8,1,0,88.397,85.522,-2.875,47813.94,46258.85,-1555.09,0,0,-1555.09,-3.25,0
20230915,2,9,8,2,1,94.755,138.489,43.734,17804.46,21763.97,3959.51,2913.42,1722.34,3693.88,46.15,114.47
20230915,31,19,3,1,0,66.718,66.732,0.014,31441.52,31448.12,6.6,0,0,6.6,0.02,0
20230915,31,8,8,4,1,45.641,72.6,26.959,34781.64,45364.13,10582.49,6262.84,4591.89,9122.02,59.07,98.66
20230915,31,8,2,4,0,36.357,35.156,-1.201,27706.58,26791.33,-915.25,0,0,-915.25,-3.3,0
20230915,42,14,7,1,1,28.259,37.43,9.171,3602.17,4401.8,799.63,278.89,2518.2,-1579.12,32.45,-162.71
20230915,16,1,7,1,1,24.275,32.103,7.828,11876.3,13657.1,1780.8,1549.35,673.55,1881.92,32.25,179.4
20230915,47,12,8,4,1,74.77,101.892,27.122,53432.89,63776.71,10343.82,6632.5,1191.64,12468.43,36.27,946.33
20230915,12,10,2,2,0,47.458,49.529,2.071,20872.98,21783.84,910.86,0,0,910.86,4.36,0
20230915,40,16,6,1,0,33.651,35.027,1.376,23543.92,24506.64,962.72,0,0,962.72,4.09,0
20230915,2,19,10,2,0,46.95,47.805,0.855,30693.09,31252.04,558.95,0,0,558.95,1.82,0
20230915,12,10,9,2,1,84.936,122.629,37.693,37356.55,43363.84,6007.29,7321.64,1229.14,8438.97,44.38,586.58
20230915,47,14,10,4,0,65.296,66.548,1.252,35897.78,36586.09,688.31,0,0,688.31,1.92,0
20230915,42,14,2,1,1,52.261,77.688,25.427,6661.71,7926.41,1264.7,1329.58,2139.66,-210.17,48.65,-109.82
20230915,11,15,7,2,1,53.392,74.795,21.403,42630.84,50985.44,8354.6,6235.16,2560.6,8911.58,40.09,248.03
20230915,11,10,8,1,1,40.394,64.245,23.851,22962.78,33429.82,10467.04,1943.8,854.44,10584.5,59.05,1138.76
20230915,46,6,5,2,1,64.136,99.982,35.846,42678.66,55922.28,13243.62,6805.89,783.98,15862.58,55.89,1923.34
20230915,44,3,3,1,0,53.732,52.629,-1.103,30392.43,29768.54,-623.89,0,0,-623.89,-2.05,0
20230915,6,6,1,2,1,59.282,77.759,18.477,8969.37,10207.8,1238.43,1187.13,1386.15,445.84,31.17,-67.84
20230915,16,18,6,1,0,31.505,32.755,1.25,17955.96,18668.38,712.42,0,0,712.42,3.97,0
20230915,31,14,10,4,1,20.42,29.667,9.247,15860.62,21780.38,5919.76,869.04,2790.78,3563.5,45.28,27.69
20230915,24,19,1,4,1,60.305,90.874,30.569,10300.09,13468.75,3168.66,1362.08,4065.11,-215.41,50.69,-105.3
20230915,43,5,5,4,0,99.47,99.194,-0.276,63148.53,62973.31,-175.22,0,0,-175.22,-0.28,0
20230915,32,13,5,1,1,72.503,96,23.497,65937.13,70486.22,4549.09,12703.14,3413.77,7486.89,32.41,119.31
20230915,47,12,8,4,0,19.472,19,-0.472,13915.28,13577.97,-337.31,0,0,-337.31,-2.42,0
20230915,42,15,10,3,1,49.206,72.99,23.784,31296.49,40272.23,8975.74,4147.08,1758.36,9290.92,48.34,428.39
20230915,19,1,9,3,0,13.252,13.203,-0.049,11889.83,11845.86,-43.97,0,0,-43.97,-0.37,0
20230915,49,17,2,3,1,69.605,105.486,35.881,64610.84,89323.38,24712.54,5670.76,1785.38,25762.54,51.55,1342.97
20230915,11,5,2,2,1,20.53,27.111,6.581,4087.11,4770.59,683.48,474.55,3046.36,-2125.6,32.06,-169.78
20230915,2,19,9,2,0,79.973,76.252,-3.721,52281.55,49848.98,-2432.57,0,0,-2432.57,-4.65,0
20230915,6,6,5,2,1,30.584,42.041,11.457,4627.36,5501.42,874.06,625.19,2214.03,-1027.38,37.46,-146.4
20230915,23,1,7,1,1,19.5,25.617,6.117,5105.3,5851.75,746.45,650.87,4023.16,-2951.28,31.37,-173.36
20230915,14,8,10,1,1,28.822,44.319,15.497,18907.81,23898.49,4990.68,3365.89,3492.33,3181.3,53.77,-8.91
20230915,16,6,7,4,0,22.352,22.133,-0.219,11578.34,11464.89,-113.45,0,0,-113.45,-0.98,0
20230915,39,14,10,4,1,36.017,54.133,18.116,17894.33,21582.07,3687.74,3534.85,2428,3027.16,50.3,24.68
