fiscal_month_key,store_key,currency_key,category,budget_sales_amt,budget_units,budget_cogs_amt,budget_margin_amt,budget_opex_amt,budget_marketing_amt,budget_headcount,budget_version,budget_scenario,is_locked,approved_by,approved_date,load_date
202309,16,1,Grocery,92539.80002331728,1338.405,437221.53,134577.7,105258.03,44151.94,67.7,Forecast,Base Case,0,finance_user28,2023-10-09,2023-10-07 00:00:00
202309,16,1,Home,169297.24119704697,2448.549,660318.42,385761.56,159174.29,28826.61,52.65,Revised,Base Case,0,finance_user07,2023-10-09,2023-10-06 00:00:00
202309,16,1,Beauty,155303.16055643783,2246.153,635505.52,324105.67,154199.47,84515.88,41.78,Original,Base Case,0,finance_user45,2023-10-12,2023-10-09 00:00:00
202309,8,4,Electronics,219338.40607920865,1840.847,795756.4,345143.14,257557.53,50432.26,86.55,Original,Base Case,0,finance_user41,2023-10-07,2023-10-09 00:00:00
202309,8,4,Apparel,172156.773818594,1444.865,603287.9,292194.06,167693.88,71828.45,64.14,Original,Base Case,0,finance_user17,2023-10-20,2023-10-22 00:00:00
202309,8,4,Grocery,305270.5442567285,2562.052,1160909.58,426970.24,357523.38,48527.48,52.68,Revised,Best Case,1,finance_user22,2023-10-16,2023-10-16 00:00:00
202309,8,4,Home,105198.609125318,882.903,344988.89,202206.87,71933.76,34154.29,76.48,Original,Worst Case,1,finance_user38,2023-10-14,2023-10-12 00:00:00
202309,8,4,Beauty,199565.39182904744,1674.898,669365.16,368684.08,157415.24,38767.75,60.46,Revised,Base Case,1,finance_user12,2023-10-11,2023-10-09 00:00:00
202309,9,4,Electronics,31147.61708579984,413.98,189121.78,73148.55,57961.13,8104.09,66.73,Original,Base Case,1,finance_user19,2023-10-13,2023-10-10 00:00:00
202309,9,4,Apparel,44736.28147830454,594.586,264287.51,112402.6,54472.54,31057.51,92.93,Forecast,Base Case,1,finance_user29,2023-10-12,2023-10-09 00:00:00
202309,9,4,Grocery,83489.15564092906,1109.647,445218.35,257780.16,90081.22,55060.11,79.28,Revised,Base Case,1,finance_user28,2023-10-07,2023-10-05 00:00:00
202309,9,4,Home,57143.45542831473,759.489,303831.79,177329.67,66144.89,27934.21,83.61,Original,Base Case,1,finance_user32,2023-10-16,2023-10-13 00:00:00
202309,9,4,Beauty,195550.24207817583,2599.042,1215748.45,430831.02,254834.03,112738.09,81.57,Revised,Base Case,1,finance_user22,2023-10-09,2023-10-09 00:00:00
202309,14,1,Electronics,161834.05002719877,1363.237,509683.03,295867.57,92241.71,56932.31,65.84,Revised,Best Case,0,finance_user40,2023-10-19,2023-10-21 00:00:00
202309,14,1,Apparel,98375.4744392188,828.683,299034.19,190642.89,71457.56,46331.95,67.92,Forecast,Best Case,1,finance_user50,2023-10-11,2023-10-10 00:00:00
202309,14,1,Grocery,83690.85812879221,704.984,311656.5,104925.93,71583.95,28486.43,69.16,Original,Base Case,1,finance_user43,2023-10-07,2023-10-04 00:00:00
202309,14,1,Home,118848.66663489508,1001.142,456111.88,135473.24,115462.64,46843.03,69.66,Forecast,Base Case,1,finance_user39,2023-10-05,2023-10-08 00:00:00
202309,14,1,Beauty,268978.6953694763,2265.788,962960.76,375916.64,260471.16,52800.95,83.35,Revised,Base Case,1,finance_user32,2023-10-08,2023-10-06 00:00:00
202309,19,4,Electronics,179203.56191519168,1013.485,316696.11,95531.02,59512.55,15224.97,46.38,Revised,Base Case,1,finance_user34,2023-10-17,2023-10-15 00:00:00
202309,19,4,Apparel,396187.70312477584,2240.639,688613.44,222748.6,154457.09,22543.24,60.29,Original,Best Case,1,finance_user12,2023-10-11,2023-10-11 00:00:00
202309,19,4,Grocery,472285.5110498403,2671.01,788725.33,297686.7,138967.48,33725.94,18.01,Revised,Best Case,1,finance_user50,2023-10-14,2023-10-13 00:00:00
202309,19,4,Home,79897.39929656657,451.86,144191.16,39599.14,29250.82,16641.62,71.29,Original,Base Case,0,finance_user18,2023-10-15,2023-10-12 00:00:00
202309,19,4,Beauty,123570.27501516374,698.851,181812.61,102439.67,31357.36,18732.86,62.81,Original,Best Case,1,finance_user17,2023-10-11,2023-10-11 00:00:00
202309,7,3,Electronics,2740.2252882580465,33.123,12717.34,4646.77,2763.96,1335.56,73.3,Revised,Base Case,1,finance_user12,2023-10-07,2023-10-06 00:00:00
202309,7,3,Apparel,1984.613425213288,23.99,9905.27,2670.72,1724.95,760.17,65.11,Revised,Best Case,0,finance_user12,2023-10-15,2023-10-12 00:00:00
202309,7,3,Grocery,1780.4691969664332,21.522,7765.15,3517.23,1846.09,697.2,72.95,Original,Base Case,1,finance_user10,2023-10-20,2023-10-18 00:00:00
202309,7,3,Home,688.0708821870257,8.317,3089.46,1270.67,836.14,239.01,72.03,Revised,Worst Case,1,finance_user07,2023-10-18,2023-10-17 00:00:00
202309,7,3,Beauty,1899.72442214548,22.964,8156.49,3881.59,2028.01,897.38,39.54,Revised,Best Case,1,finance_user41,2023-10-10,2023-10-09 00:00:00
202309,11,4,Electronics,33866.17054386074,1352.431,168691.94,66639.14,40269.81,15538.12,31.0,Original,Base Case,1,finance_user08,2023-10-11,2023-10-13 00:00:00
202309,11,4,Apparel,69575.43056819565,2778.465,303106.35,180363.17,89526.74,30960.27,10.0,Original,Best Case,0,finance_user15,2023-10-16,2023-10-18 00:00:00
202309,11,4,Grocery,70341.69503121545,2809.066,351568.59,137225.59,59865.69,22206.61,30.16,Original,Best Case,1,finance_user16,2023-10-17,2023-10-14 00:00:00
202309,11,4,Home,43764.537733016965,1747.718,233012.66,71100.73,58507.67,9262.87,21.42,Original,Base Case,1,finance_user39,2023-10-06,2023-10-07 00:00:00
202309,11,4,Beauty,18516.8816432061,739.464,90806.3,37864.8,24626.78,6731.94,21.34,Original,Best Case,0,finance_user12,2023-10-06,2023-10-08 00:00:00
202309,13,1,Electronics,180370.0892915096,3593.686,1200651.65,389884.91,294309.38,110422.69,74.25,Forecast,Base Case,0,finance_user21,2023-10-05,2023-10-07 00:00:00
202309,13,1,Apparel,161953.7342114138,3226.759,1073800.58,354337.18,272439.35,58680.5,80.44,Original,Best Case,1,finance_user34,2023-10-12,2023-10-11 00:00:00
202309,13,1,Grocery,123096.7704354017,2452.575,745603.87,339886.05,171041.47,74861.36,92.95,Original,Base Case,1,finance_user34,2023-10-06,2023-10-03 00:00:00
202309,13,1,Home,180161.3864466467,3589.527,1086770.57,501925.61,188169.0,131670.74,66.96,Original,Base Case,1,finance_user32,2023-10-08,2023-10-05 00:00:00
202309,13,1,Beauty,86347.04902150125,1720.375,467498.9,293925.23,95347.08,29033.37,51.56,Original,Base Case,1,finance_user35,2023-10-07,2023-10-09 00:00:00
202309,14,4,Electronics,151302.055531426,1274.519,520163.54,232962.66,86064.97,41590.8,46.15,Revised,Base Case,1,finance_user01,2023-10-14,2023-10-11 00:00:00
202309,14,4,Apparel,75689.43155638632,637.583,273437.14,103317.11,52657.96,30284.12,54.34,Forecast,Base Case,1,finance_user16,2023-10-15,2023-10-15 00:00:00
202309,14,4,Grocery,300718.5665056544,2533.154,916704.02,580162.83,289700.22,58157.02,67.76,Forecast,Best Case,1,finance_user39,2023-10-07,2023-10-07 00:00:00
202309,14,4,Home,124472.55382249698,1048.516,403356.1,216222.66,78200.62,47093.42,82.76,Revised,Base Case,1,finance_user07,2023-10-17,2023-10-20 00:00:00
202309,14,4,Beauty,180973.54221749108,1524.461,659307.68,241512.32,164011.38,71706.27,80.47,Original,Base Case,1,finance_user06,2023-10-20,2023-10-22 00:00:00
202309,1,5,Electronics,88996.1719778223,1280.289,444959.4,181413.33,85163.8,18449.17,27.44,Revised,Worst Case,1,finance_user04,2023-10-12,2023-10-14 00:00:00
202309,1,5,Apparel,29354.45598196191,422.29,160787.09,45815.4,38987.23,19267.6,25.27,Original,Base Case,1,finance_user39,2023-10-20,2023-10-22 00:00:00
202309,1,5,Grocery,62064.5490318886,892.854,286288.88,150533.74,66392.6,39154.55,32.13,Revised,Base Case,0,finance_user37,2023-10-07,2023-10-05 00:00:00
202309,1,5,Home,55343.53092534551,796.166,272373.09,117145.67,64713.97,29629.54,31.32,Original,Best Case,1,finance_user06,2023-10-05,2023-10-06 00:00:00
202309,1,5,Beauty,96664.35006250774,1390.603,516976.09,163366.8,115181.88,18931.04,50.92,Original,Base Case,1,finance_user49,2023-10-13,2023-10-11 00:00:00
202309,11,1,Electronics,76151.82848370548,3041.091,359207.09,169960.86,66399.88,45861.33,20.43,Original,Best Case,1,finance_user45,2023-10-15,2023-10-14 00:00:00
202309,11,1,Apparel,90098.71063090289,3598.054,414031.17,212051.63,121744.44,28255.25,32.6,Original,Best Case,1,finance_user40,2023-10-18,2023-10-15 00:00:00
202309,11,1,Grocery,68424.84087122098,2732.517,362219.2,113255.03,90105.26,35316.27,28.43,Revised,Base Case,1,finance_user18,2023-10-15,2023-10-15 00:00:00
202309,11,1,Home,47961.56350687496,1915.325,263163.42,70114.49,33481.96,8632.16,16.16,Original,Worst Case,0,finance_user36,2023-10-20,2023-10-17 00:00:00
202309,11,1,Beauty,67862.25459280748,2710.05,330864.16,140700.76,72058.72,11669.02,19.17,Original,Base Case,1,finance_user39,2023-10-17,2023-10-20 00:00:00
202309,6,5,Electronics,57006.760940175336,730.708,260681.58,84549.43,56102.47,28140.83,61.66,Original,Best Case,0,finance_user09,2023-10-17,2023-10-19 00:00:00
202309,6,5,Apparel,140178.11034981094,1796.792,559837.67,289076.22,174828.79,34027.16,39.17,Original,Base Case,0,finance_user07,2023-10-07,2023-10-10 00:00:00
202309,6,5,Grocery,133520.57965435408,1711.457,592597.49,215998.61,160518.78,22679.25,32.15,Forecast,Base Case,1,finance_user16,2023-10-15,2023-10-12 00:00:00
202309,6,5,Home,143217.72282253453,1835.754,540460.21,326861.46,150223.82,25733.8,51.08,Original,Best Case,0,finance_user15,2023-10-10,2023-10-09 00:00:00
202309,6,5,Beauty,77573.6182451008,994.333,316037.7,153745.5,74272.08,30867.74,26.97,Forecast,Base Case,1,finance_user14,2023-10-05,2023-10-05 00:00:00
202309,16,5,Electronics,98949.63826969532,1431.111,434681.96,176723.38,117122.37,38505.12,43.08,Original,Best Case,1,finance_user04,2023-10-09,2023-10-07 00:00:00
202309,16,5,Apparel,83243.45735387475,1203.952,361867.18,152490.37,93556.09,30076.48,44.13,Revised,Base Case,1,finance_user14,2023-10-09,2023-10-08 00:00:00
202309,16,5,Grocery,42022.93003384862,607.779,169511.25,90146.54,38733.27,19803.13,58.65,Forecast,Worst Case,1,finance_user47,2023-10-05,2023-10-08 00:00:00
202309,16,5,Home,36330.0722854424,525.443,151870.67,72611.2,24847.47,17022.08,50.94,Original,Worst Case,1,finance_user39,2023-10-08,2023-10-09 00:00:00
202309,16,5,Beauty,134912.23739513897,1951.238,570305.86,263310.74,148961.05,38451.8,10.0,Forecast,Base Case,1,finance_user45,2023-10-20,2023-10-23 00:00:00
202309,10,1,Electronics,70869.11307905217,1032.327,401021.24,119422.11,80751.6,40626.51,39.02,Original,Base Case,1,finance_user43,2023-10-12,2023-10-13 00:00:00
202309,10,1,Apparel,88994.61396603972,1296.356,518491.68,135060.37,129762.11,49842.59,63.75,Revised,Worst Case,1,finance_user26,2023-10-06,2023-10-05 00:00:00
202309,10,1,Grocery,142531.78382802743,2076.214,643465.72,403248.62,127992.93,63311.95,49.68,Revised,Base Case,1,finance_user38,2023-10-11,2023-10-08 00:00:00
202309,10,1,Home,162884.44981639934,2372.685,731985.67,464193.08,238001.88,78251.71,40.95,Original,Base Case,1,finance_user47,2023-10-13,2023-10-13 00:00:00
202309,10,1,Beauty,30404.003848661745,442.885,176410.02,46868.65,36022.23,20522.07,47.94,Original,Base Case,1,finance_user02,2023-10-06,2023-10-06 00:00:00
202309,13,3,Electronics,959.5139318335704,19.117,5925.46,2535.71,1790.72,244.85,63.04,Original,Best Case,1,finance_user48,2023-10-16,2023-10-16 00:00:00
202309,13,3,Apparel,1853.072103660697,36.921,10892.4,5448.33,2089.32,985.59,96.12,Revised,Best Case,1,finance_user34,2023-10-13,2023-10-12 00:00:00
202309,13,3,Grocery,1374.334055065928,27.382,8630.0,3489.13,2187.73,583.09,104.37,Forecast,Worst Case,0,finance_user10,2023-10-07,2023-10-10 00:00:00
202309,13,3,Home,1855.4501444222644,36.968,10681.71,5679.99,2283.72,1517.73,102.43,Forecast,Base Case,1,finance_user01,2023-10-17,2023-10-15 00:00:00
202309,13,3,Beauty,2694.64791474892,53.688,17692.57,6069.33,4757.78,1251.14,81.1,Original,Base Case,1,finance_user46,2023-10-07,2023-10-05 00:00:00
202309,4,3,Electronics,38190.15573639479,1.939,785.22,456.2,132.87,98.68,10.0,Original,Base Case,1,finance_user45,2023-10-11,2023-10-13 00:00:00
202309,4,3,Apparel,23663.42550787988,1.202,586.29,182.92,114.06,24.23,21.0,Forecast,Worst Case,0,finance_user22,2023-10-05,2023-10-07 00:00:00
202309,4,3,Grocery,63368.98060273095,3.218,1240.45,819.45,273.99,73.29,10.0,Original,Base Case,1,finance_user44,2023-10-11,2023-10-08 00:00:00
202309,4,3,Home,61145.10281907676,3.105,1437.8,549.8,351.43,147.67,24.34,Original,Base Case,1,finance_user30,2023-10-19,2023-10-17 00:00:00
202309,4,3,Beauty,63667.69208812702,3.233,1350.75,718.86,284.2,64.56,10.0,Revised,Best Case,0,finance_user49,2023-10-17,2023-10-16 00:00:00
202309,6,3,Electronics,2664.6648633995023,34.155,12421.95,3715.17,2000.32,1447.56,20.84,Revised,Best Case,1,finance_user09,2023-10-14,2023-10-12 00:00:00
202309,6,3,Apparel,1355.4715970098048,17.374,5349.81,2858.88,1254.11,711.73,32.51,Original,Best Case,1,finance_user47,2023-10-05,2023-10-03 00:00:00
202309,6,3,Grocery,1503.6824670282997,19.274,7138.02,1968.23,1195.81,544.74,53.35,Original,Base Case,0,finance_user41,2023-10-07,2023-10-07 00:00:00
202309,6,3,Home,716.168147253125,9.18,2813.23,1523.86,528.35,326.6,54.8,Original,Worst Case,0,finance_user44,2023-10-05,2023-10-04 00:00:00
202309,6,3,Beauty,2043.2495587797528,26.19,7806.16,4567.69,2190.35,301.77,35.74,Original,Base Case,1,finance_user27,2023-10-19,2023-10-21 00:00:00
202309,18,1,Electronics,177183.9253002214,2501.937,1104727.85,666400.36,414696.3,157723.61,122.79,Original,Worst Case,1,finance_user32,2023-10-07,2023-10-04 00:00:00
202309,18,1,Apparel,196714.4848466386,2777.72,1201492.58,764862.86,301911.69,81637.13,111.39,Revised,Worst Case,1,finance_user09,2023-10-11,2023-10-08 00:00:00
202309,18,1,Grocery,131339.66515619762,1854.59,1029622.86,283246.73,299949.5,32104.79,124.8,Original,Base Case,1,finance_user15,2023-10-09,2023-10-08 00:00:00
202309,18,1,Home,111115.00306881644,1569.007,677517.12,433187.01,178965.59,38564.72,102.92,Original,Base Case,1,finance_user45,2023-10-08,2023-10-10 00:00:00
202309,18,1,Beauty,85150.6636686576,1202.376,555213.77,295951.16,170177.39,31540.72,111.66,Revised,Base Case,1,finance_user12,2023-10-10,2023-10-13 00:00:00
202309,15,5,Electronics,75033.04317469751,992.217,529590.12,182067.7,80745.08,36346.8,47.56,Original,Base Case,1,finance_user31,2023-10-12,2023-10-14 00:00:00
202309,15,5,Apparel,86610.39606621025,1145.312,507823.27,313641.01,95869.23,62374.53,60.26,Original,Best Case,1,finance_user40,2023-10-05,2023-10-03 00:00:00
202309,15,5,Grocery,38103.70181922454,503.873,283862.7,77535.37,51495.7,17089.01,61.55,Forecast,Best Case,1,finance_user26,2023-10-18,2023-10-15 00:00:00
202309,15,5,Home,23056.91349124217,304.898,141551.99,77133.43,27274.81,16615.99,84.03,Revised,Base Case,1,finance_user18,2023-10-12,2023-10-15 00:00:00
202309,15,5,Beauty,110834.67551905102,1465.648,754490.51,296731.18,197277.58,82414.0,43.35,Original,Best Case,1,finance_user14,2023-10-13,2023-10-12 00:00:00
202309,20,2,Electronics,120182.4475626214,1322.702,490902.89,171659.54,101693.65,33045.8,50.35,Original,Base Case,1,finance_user43,2023-10-12,2023-10-12 00:00:00
202309,20,2,Apparel,134656.52336295837,1482.001,529094.29,213263.31,127724.54,23655.39,44.99,Revised,Best Case,1,finance_user29,2023-10-15,2023-10-16 00:00:00
202309,20,2,Grocery,137342.86765351234,1511.566,505203.62,251963.71,130690.43,58892.79,44.23,Revised,Base Case,0,finance_user24,2023-10-20,2023-10-22 00:00:00
202309,20,2,Home,112782.188254468,1241.256,461291.24,160473.77,120328.2,33945.94,48.39,Revised,Worst Case,1,finance_user44,2023-10-15,2023-10-15 00:00:00
202309,20,2,Beauty,106676.17285187,1174.055,372144.15,215958.57,68698.46,26273.56,49.71,Original,Base Case,1,finance_user40,2023-10-17,2023-10-17 00:00:00
202309,12,4,Electronics,34286.83760638146,518.497,257879.0,104865.42,71718.15,24640.18,85.85,Original,Base Case,0,finance_user27,2023-10-16,2023-10-14 00:00:00
202309,12,4,Apparel,17928.958619220917,271.128,120974.75,68708.24,25229.3,16964.58,87.31,Forecast,Base Case,1,finance_user11,2023-10-12,2023-10-14 00:00:00
202309,12,4,Grocery,29491.46405025135,445.98,204675.1,107335.72,64128.09,12573.12,66.96,Original,Base Case,1,finance_user10,2023-10-11,2023-10-10 00:00:00
202309,12,4,Home,164429.97096758115,2486.564,1093391.58,646228.05,286178.29,143588.71,76.35,Original,Base Case,0,finance_user39,2023-10-11,2023-10-11 00:00:00
202309,12,4,Beauty,33122.04740653655,500.883,239036.7,111384.6,53826.5,26024.43,88.82,Original,Base Case,0,finance_user31,2023-10-10,2023-10-10 00:00:00
202309,1,1,Electronics,31362.684347120547,451.18,155804.03,64932.77,32784.93,16566.45,26.68,Forecast,Base Case,0,finance_user16,2023-10-16,2023-10-13 00:00:00
202309,1,1,Apparel,99260.21174905894,1427.947,452820.28,245792.8,103989.45,52022.07,30.18,Original,Base Case,1,finance_user29,2023-10-09,2023-10-11 00:00:00
202309,1,1,Grocery,29352.05337853416,422.255,142370.03,64215.55,27533.26,13805.59,22.71,Forecast,Base Case,1,finance_user44,2023-10-13,2023-10-16 00:00:00
202309,1,1,Home,58068.29917676317,835.364,323359.44,85336.78,64005.58,30860.18,10.0,Revised,Base Case,0,finance_user38,2023-10-20,2023-10-17 00:00:00
202309,1,1,Beauty,50883.84146001575,732.009,233546.64,124583.94,42650.78,12632.23,20.55,Original,Best Case,1,finance_user30,2023-10-20,2023-10-20 00:00:00
202309,13,4,Electronics,34840.60375443711,694.163,207171.85,100059.0,36088.22,23565.92,59.48,Original,Base Case,0,finance_user30,2023-10-10,2023-10-11 00:00:00
202309,13,4,Apparel,25893.30193541677,515.897,157105.78,71226.11,33321.27,16590.95,84.69,Original,Worst Case,1,finance_user20,2023-10-18,2023-10-21 00:00:00
202309,13,4,Grocery,117398.8849768921,2339.05,812663.41,222581.51,164844.42,89686.07,88.89,Revised,Base Case,0,finance_user37,2023-10-15,2023-10-13 00:00:00
202309,13,4,Home,193334.01876091733,3851.978,1117495.58,587359.29,354092.89,72993.85,58.95,Original,Base Case,0,finance_user44,2023-10-15,2023-10-17 00:00:00
202309,13,4,Beauty,53301.28088752525,1061.972,347518.25,122502.22,104449.54,37189.74,96.22,Forecast,Base Case,1,finance_user18,2023-10-14,2023-10-15 00:00:00
202309,5,5,Electronics,48403.813313603634,2602.258,713347.26,421869.74,143320.11,44588.39,55.25,Forecast,Base Case,1,finance_user49,2023-10-18,2023-10-16 00:00:00
202309,5,5,Apparel,18734.585089639226,1007.198,296124.21,143258.92,71462.3,10954.41,93.12,Original,Best Case,0,finance_user34,2023-10-07,2023-10-09 00:00:00
202309,5,5,Grocery,14071.446385447984,756.501,234330.57,95687.75,49762.51,21869.62,60.74,Original,Base Case,1,finance_user11,2023-10-08,2023-10-08 00:00:00
202309,5,5,Home,28299.930775533205,1521.444,463281.02,200438.64,146903.44,44118.2,57.78,Forecast,Worst Case,1,finance_user27,2023-10-13,2023-10-16 00:00:00
202309,5,5,Beauty,30455.70080960735,1637.342,558581.38,155697.66,157097.43,44773.53,57.27,Original,Base Case,1,finance_user47,2023-10-19,2023-10-17 00:00:00
202309,7,4,Electronics,57048.26326125416,689.592,234226.18,127274.15,68357.56,28000.65,34.75,Original,Best Case,0,finance_user24,2023-10-13,2023-10-12 00:00:00
202309,7,4,Apparel,63189.27217386336,763.823,277964.59,122449.74,65255.93,20532.34,70.64,Forecast,Worst Case,0,finance_user17,2023-10-13,2023-10-14 00:00:00
202309,7,4,Grocery,173185.39725282713,2093.441,835596.84,261834.92,139271.84,74030.51,42.56,Forecast,Base Case,0,finance_user41,2023-10-06,2023-10-09 00:00:00
202309,7,4,Home,167424.40834207242,2023.803,716352.65,344573.2,148538.88,80193.23,54.35,Original,Best Case,0,finance_user07,2023-10-05,2023-10-08 00:00:00
202309,7,4,Beauty,174742.2342995716,2112.26,714659.03,392638.02,141099.43,51094.55,79.29,Original,Base Case,1,finance_user20,2023-10-13,2023-10-14 00:00:00
202309,11,3,Electronics,293.15768523479414,11.707,1522.4,514.72,310.0,163.91,38.25,Revised,Base Case,1,finance_user49,2023-10-14,2023-10-15 00:00:00
202309,11,3,Apparel,948.2412280005759,37.868,5214.14,1375.06,976.71,189.61,36.69,Revised,Best Case,1,finance_user42,2023-10-11,2023-10-11 00:00:00
202309,11,3,Grocery,1453.4108459220236,58.041,7070.24,3029.3,1682.46,359.62,10.0,Original,Base Case,1,finance_user05,2023-10-11,2023-10-09 00:00:00
202309,11,3,Home,265.35741836964814,10.597,1396.36,447.57,247.62,122.27,35.22,Revised,Base Case,1,finance_user35,2023-10-05,2023-10-07 00:00:00
202309,11,3,Beauty,1235.7073273853,49.347,5947.37,2639.37,1360.4,526.19,43.63,Original,Best Case,0,finance_user28,2023-10-12,2023-10-11 00:00:00
202309,5,4,Electronics,50121.355463142674,2694.595,887867.74,287630.86,165110.86,78105.78,67.83,Forecast,Base Case,1,finance_user31,2023-10-14,2023-10-12 00:00:00
202309,5,4,Apparel,43571.01138059145,2342.439,693018.84,328854.23,136872.21,91300.44,45.25,Original,Worst Case,1,finance_user03,2023-10-10,2023-10-09 00:00:00
202309,5,4,Grocery,12904.465916045796,693.762,189853.42,112795.65,63901.14,19076.77,46.32,Revised,Best Case,1,finance_user19,2023-10-09,2023-10-11 00:00:00
202309,5,4,Home,26069.649746817813,1401.541,392712.3,218700.47,135583.38,15017.28,75.3,Forecast,Base Case,1,finance_user31,2023-10-19,2023-10-21 00:00:00
202309,5,4,Beauty,40343.316748557045,2168.914,572520.05,373653.73,155756.36,51000.35,56.1,Original,Base Case,1,finance_user09,2023-10-05,2023-10-03 00:00:00
202310,6,4,Electronics,48371.99822886997,620.029,185621.98,107317.2,52692.11,11372.75,41.21,Revised,Worst Case,1,finance_user27,2023-11-07,2023-11-07 00:00:00
202310,6,4,Apparel,53654.230598003,687.736,208395.17,116533.04,57331.62,16269.43,42.13,Forecast,Base Case,0,finance_user06,2023-11-20,2023-11-17 00:00:00
202310,6,4,Grocery,186275.2081183204,2387.661,709000.44,419075.91,183782.55,88148.08,80.89,Original,Best Case,1,finance_user44,2023-11-18,2023-11-19 00:00:00
202310,6,4,Home,69465.25049098054,890.4,290477.06,130202.14,71842.77,31913.4,36.66,Original,Base Case,0,finance_user14,2023-11-13,2023-11-14 00:00:00
202310,6,4,Beauty,79121.5545928334,1014.174,292661.56,186495.89,98900.8,42786.39,46.93,Original,Base Case,1,finance_user48,2023-11-08,2023-11-09 00:00:00
202310,16,4,Electronics,152481.52956602792,2205.344,723792.04,218384.42,140369.9,26201.92,65.89,Original,Base Case,1,finance_user33,2023-11-05,2023-11-05 00:00:00
202310,16,4,Apparel,129255.55405029256,1869.426,575658.58,223005.63,157619.54,20525.21,56.26,Original,Worst Case,1,finance_user50,2023-11-13,2023-11-14 00:00:00
202310,16,4,Grocery,29773.24153827144,430.611,136799.36,47168.15,29034.46,16416.15,42.62,Revised,Best Case,1,finance_user40,2023-11-19,2023-11-19 00:00:00
202310,16,4,Home,102581.67494572458,1483.641,383775.17,250072.35,106552.62,34689.02,25.36,Original,Base Case,1,finance_user38,2023-11-06,2023-11-06 00:00:00
202310,16,4,Beauty,125447.3807852767,1814.348,517150.09,257983.58,129116.53,40387.46,36.42,Original,Base Case,1,finance_user40,2023-11-06,2023-11-04 00:00:00
202310,10,3,Electronics,1809.3254313002665,26.356,8886.03,4401.16,1507.67,995.43,18.44,Original,Base Case,1,finance_user18,2023-11-14,2023-11-14 00:00:00
202310,10,3,Apparel,2021.0762543628675,29.44,9620.52,5221.71,2939.08,426.95,61.56,Original,Worst Case,0,finance_user38,2023-11-18,2023-11-21 00:00:00
202310,10,3,Grocery,2179.837626809034,31.753,10230.78,5777.34,2748.52,510.59,65.3,Original,Base Case,0,finance_user25,2023-11-09,2023-11-10 00:00:00
202310,10,3,Home,577.401726010834,8.411,2740.36,1499.92,655.54,125.95,56.01,Original,Base Case,1,finance_user13,2023-11-14,2023-11-16 00:00:00
202310,10,3,Beauty,2417.074150589557,35.209,13794.76,3955.57,3464.13,1266.75,18.43,Forecast,Best Case,1,finance_user19,2023-11-09,2023-11-07 00:00:00
202310,17,1,Electronics,93322.23801750154,1700.512,837166.27,254967.72,233849.56,86801.06,112.78,Original,Base Case,1,finance_user01,2023-11-07,2023-11-10 00:00:00
202310,17,1,Apparel,55677.91184183938,1014.559,513256.01,138332.94,88753.59,48343.2,93.14,Original,Worst Case,1,finance_user14,2023-11-07,2023-11-06 00:00:00
202310,17,1,Grocery,160237.1237990122,2919.831,1149028.17,726199.14,406290.43,133020.9,114.74,Original,Base Case,1,finance_user35,2023-11-17,2023-11-15 00:00:00
202310,17,1,Home,137732.84905886496,2509.759,1044364.2,567499.48,372069.17,144896.55,95.42,Original,Best Case,1,finance_user40,2023-11-08,2023-11-10 00:00:00
202310,17,1,Beauty,120872.49104194288,2202.531,885756.93,528792.9,185650.67,128436.34,113.45,Original,Base Case,0,finance_user08,2023-11-18,2023-11-19 00:00:00
202310,2,2,Electronics,151480.64288787977,1898.978,836032.0,417442.0,272520.38,89676.28,72.42,Original,Base Case,1,finance_user05,2023-11-07,2023-11-07 00:00:00
202310,2,2,Apparel,153187.25183739056,1920.372,935967.88,331628.0,180850.7,76748.51,71.26,Forecast,Worst Case,0,finance_user22,2023-11-20,2023-11-22 00:00:00
202310,2,2,Grocery,150597.9885053202,1887.913,889898.44,356271.77,186252.59,98026.21,57.42,Forecast,Best Case,1,finance_user15,2023-11-19,2023-11-18 00:00:00
202310,2,2,Home,138280.58514742105,1733.501,775393.05,368852.93,146706.89,60842.47,46.83,Revised,Base Case,1,finance_user29,2023-11-14,2023-11-17 00:00:00
202310,2,2,Beauty,90567.19781159978,1135.36,554081.27,195345.36,99663.22,27471.76,71.2,Original,Worst Case,1,finance_user02,2023-11-09,2023-11-06 00:00:00
202310,10,5,Electronics,113724.73501110057,1656.591,524849.92,310313.36,146406.14,30456.8,49.37,Original,Base Case,1,finance_user21,2023-11-05,2023-11-06 00:00:00
202310,10,5,Apparel,156254.8491507566,2276.114,809632.32,337860.46,235118.61,52866.35,40.53,Revised,Base Case,0,finance_user02,2023-11-13,2023-11-16 00:00:00
202310,10,5,Grocery,104283.8978791378,1519.07,518118.97,247713.4,94214.8,36179.87,53.25,Original,Base Case,1,finance_user09,2023-11-19,2023-11-22 00:00:00
202310,10,5,Home,142083.07018421084,2069.678,649045.31,394373.82,142410.18,88488.5,50.73,Revised,Base Case,1,finance_user29,2023-11-16,2023-11-15 00:00:00
202310,10,5,Beauty,81358.21101527149,1185.119,422121.86,175350.54,84521.64,51715.29,60.33,Original,Best Case,1,finance_user21,2023-11-14,2023-11-17 00:00:00
