date_key,product_key,store_key,soh_qty,on_order_qty,backorder_qty,reserved_qty,available_qty,damaged_qty,unit_cost,inventory_cost_amt,days_of_supply,stock_status,snapshot_datetime,load_date
20250415,32,13,104.253,7.956,2.859,3.069,101.184,3.544,345.1582,35983.78,9.52,In Stock,2025-04-15 02:56:17,2025-04-15 02:56:17
20250415,4,16,928.78,176.918,4.77,115.173,813.607,40.295,307.8336,285909.69,104.51,Overstock,2025-04-15 15:08:03,2025-04-15 15:08:03
20250415,9,1,996.097,70.768,1.282,200.007,796.09,38.097,489.7792,487867.59,81.71,Overstock,2025-04-15 02:29:16,2025-04-15 02:29:16
20250415,42,8,522.261,118.497,0.949,95.261,427,3.955,318.4797,166329.53,22.18,In Stock,2025-04-15 18:15:11,2025-04-15 18:15:11
20250415,46,6,880.216,93.146,1.509,152.532,727.684,7.446,212.1925,186775.23,167.2,Overstock,2025-04-15 12:21:23,2025-04-15 12:21:23
20250415,14,8,693.807,164.265,2.457,169.678,524.129,3.268,216.3982,150138.59,43.05,Overstock,2025-04-15 01:36:51,2025-04-15 01:36:51
20250415,6,6,736.466,131.945,0.804,172.933,563.533,2.604,140.1591,103222.41,72.24,Overstock,2025-04-15 10:07:08,2025-04-15 10:07:08
20250415,41,14,734.505,101.632,0.755,97.924,636.581,19.438,343.1313,252031.66,35.22,Overstock,2025-04-15 02:31:44,2025-04-15 02:31:44
20250415,41,11,246.261,26.936,1.908,39.011,207.25,11.363,343.1313,84499.86,10.39,In Stock,2025-04-15 10:51:42,2025-04-15 10:51:42
20250415,14,17,544.619,57.024,0.738,118.943,425.676,5.145,216.3982,117854.57,64.42,In Stock,2025-04-15 23:46:04,2025-04-15 23:46:04
20250415,44,13,143.05,28.148,2.543,38.64,104.41,6.717,198.9124,28454.42,12.85,In Stock,2025-04-15 07:14:46,2025-04-15 07:14:46
20250415,10,16,252.593,15.341,0.142,74.042,178.551,1.702,253.2426,63967.31,19.82,In Stock,2025-04-15 23:19:19,2025-04-15 23:19:19
20250415,13,20,380.517,53.573,2.782,104.853,275.664,16.194,297.5036,113205.18,57.53,In Stock,2025-04-15 20:34:02,2025-04-15 20:34:02
20250415,42,14,191.49,38.533,3.243,47.312,144.178,2.076,318.4797,60985.68,13.5,In Stock,2025-04-15 06:04:47,2025-04-15 06:04:47
20250415,45,7,864.062,142.562,0.06,129.508,734.554,0.591,262.8719,227137.62,40.64,Overstock,2025-04-15 06:07:33,2025-04-15 06:07:33
20250415,20,13,990.234,51.726,1.548,198.343,791.891,40.807,233.4019,231122.5,355.68,Overstock,2025-04-15 00:50:00,2025-04-15 00:50:00
20250415,3,17,72.126,5.067,1.771,11.593,60.533,2.38,424.0224,30583.04,4.11,In Stock,2025-04-15 06:15:30,2025-04-15 06:15:30
20250415,17,11,939.139,139.261,0.76,217.339,721.8,7.566,406.878,382115,643.17,Overstock,2025-04-15 11:41:56,2025-04-15 11:41:56
20250415,40,11,688.962,163.735,2.076,33.613,655.349,28.758,306.4491,211131.78,97.69,Overstock,2025-04-15 05:07:57,2025-04-15 05:07:57
20250415,19,1,334.836,47.274,4.459,82.295,252.541,9.338,266.6532,89285.09,73.61,In Stock,2025-04-15 04:03:06,2025-04-15 04:03:06
20250415,40,16,311.027,27.848,3.89,71.677,239.35,10.563,306.4491,95313.94,13.09,In Stock,2025-04-15 12:40:34,2025-04-15 12:40:34
20250415,1,20,446.325,51.219,0.974,18.886,427.439,9.858,225.1951,100510.2,22.79,In Stock,2025-04-15 15:22:39,2025-04-15 15:22:39
20250415,48,16,713.164,71.944,0.522,95.384,617.78,31.554,205.1703,146320.07,200.52,Overstock,2025-04-15 09:17:30,2025-04-15 09:17:30
20250415,44,9,408.612,78.939,0.086,90.931,317.681,2.859,198.9124,81277.99,21.03,In Stock,2025-04-15 22:59:47,2025-04-15 22:59:47
20250415,12,10,779.657,145.76,4.448,165.831,613.826,31.208,183.9532,143420.4,39.55,Overstock,2025-04-15 20:48:02,2025-04-15 20:48:02
20250415,26,10,812.151,152.457,4.629,211.444,600.707,35.151,265.1316,215326.89,59.03,Overstock,2025-04-15 20:36:20,2025-04-15 20:36:20
20250415,13,12,953.58,106.108,3.103,46.084,907.496,37.95,297.5036,283693.48,51.74,Overstock,2025-04-15 18:33:41,2025-04-15 18:33:41
20250415,16,7,541.221,111.116,1.511,26.847,514.374,2.827,201.2026,108895.07,167.92,Overstock,2025-04-15 12:33:13,2025-04-15 12:33:13
20250415,29,6,104.113,19.114,4.127,23.141,80.972,3.523,114.4698,11917.79,4.64,In Stock,2025-04-15 11:37:12,2025-04-15 11:37:12
20250415,25,5,733.738,103.528,1.023,13.503,720.235,33.046,312.0896,228992,36.52,Overstock,2025-04-15 18:42:06,2025-04-15 18:42:06
20250415,34,14,886.565,198.025,1.316,218.939,667.626,11.722,109.6293,97193.5,192.67,Overstock,2025-04-15 17:43:41,2025-04-15 17:43:41
20250415,4,19,939.522,146.875,3.71,276.728,662.794,33.745,307.8336,289216.44,42.14,Overstock,2025-04-15 12:46:10,2025-04-15 12:46:10
20250415,50,13,876.587,107.093,0.966,150.932,725.655,31.942,124.682,109294.62,38.82,Overstock,2025-04-15 01:18:59,2025-04-15 01:18:59
20250415,33,13,943.945,143.621,2.79,243.941,700.004,5.205,371.0547,350255.23,85.46,Overstock,2025-04-15 20:51:19,2025-04-15 20:51:19
20250415,21,19,338.952,23.432,4.74,4.484,334.468,5.988,167.8057,56878.08,72.69,In Stock,2025-04-15 11:42:34,2025-04-15 11:42:34
20250415,16,18,89.652,9.849,3.488,0.269,89.383,3.609,201.2026,18038.22,9.27,In Stock,2025-04-15 21:31:54,2025-04-15 21:31:54
20250415,20,8,441.747,37.125,1.425,67.105,374.642,7.653,233.4019,103104.59,66.87,In Stock,2025-04-15 10:23:37,2025-04-15 10:23:37
20250415,30,9,910.147,89.057,3.835,164.13,746.017,18.572,250.4847,227977.9,56.25,Overstock,2025-04-15 06:00:11,2025-04-15 06:00:11
20250415,13,2,95.783,13.139,0.708,16.837,78.946,4.233,297.5036,28495.79,4.13,In Stock,2025-04-15 18:44:09,2025-04-15 18:44:09
20250415,46,16,286.702,18.039,2.738,19.653,267.049,11.08,212.1925,60836.01,45.52,In Stock,2025-04-15 01:45:14,2025-04-15 01:45:14
20250415,12,10,321.16,17.343,3.809,91.939,229.221,2.321,183.9532,59078.41,17.17,In Stock,2025-04-15 12:31:22,2025-04-15 12:31:22
20250515,28,14,686.13,97.415,0.015,176.318,509.812,6.834,402.2057,275965.4,45.87,Overstock,2025-05-15 03:18:02,2025-05-15 03:18:02
20250515,11,15,858.491,131.126,1.154,99.039,759.452,22.818,236.5216,203051.66,78.59,Overstock,2025-05-15 02:25:41,2025-05-15 02:25:41
20250515,41,19,786.332,63.316,3.417,155.369,630.963,33.561,343.1313,269815.12,47.19,Overstock,2025-05-15 18:34:09,2025-05-15 18:34:09
20250515,11,5,187.357,22.006,0.96,55.716,131.641,3.912,236.5216,44313.98,12.33,In Stock,2025-05-15 10:39:51,2025-05-15 10:39:51
20250515,49,17,986.921,68.308,0.135,110.216,876.705,40.28,390.0897,384987.72,63.93,Overstock,2025-05-15 00:36:05,2025-05-15 00:36:05
20250515,49,12,915.331,81.814,1.439,132.674,782.657,1.349,390.0897,357061.2,49.21,Overstock,2025-05-15 22:55:20,2025-05-15 22:55:20
20250515,11,10,696.892,48.265,1.61,147.371,549.521,33.132,236.5216,164830.01,29.82,Overstock,2025-05-15 14:34:58,2025-05-15 14:34:58
20250515,45,14,277.362,61.206,0.53,41.03,236.332,1.087,262.8719,72910.68,12.52,In Stock,2025-05-15 09:13:12,2025-05-15 09:13:12
20250515,16,6,463.118,31.267,1.062,98.515,364.603,8.474,201.2026,93180.55,24.75,In Stock,2025-05-15 07:16:04,2025-05-15 07:16:04
20250515,46,8,874.109,112.014,2.544,95.39,778.719,17.536,212.1925,185479.37,97.42,Overstock,2025-05-15 23:55:40,2025-05-15 23:55:40
20250515,13,2,327.603,72.391,4.511,26.164,301.439,13.631,297.5036,97463.07,30.46,In Stock,2025-05-15 09:49:20,2025-05-15 09:49:20
20250515,2,19,266.919,51.92,4.568,3.644,263.275,2.739,100.9829,26954.25,36.14,In Stock,2025-05-15 05:47:23,2025-05-15 05:47:23
20250515,31,19,155.436,30.104,3.088,17.516,137.92,1.529,261.7045,40678.3,10.36,In Stock,2025-05-15 23:17:57,2025-05-15 23:17:57
20250515,35,2,764.615,164.659,2.992,120.168,644.447,24.566,480.1238,367109.86,177.05,Overstock,2025-05-15 07:08:33,2025-05-15 07:08:33
20250515,2,9,224.751,44.59,1.542,45.82,178.931,0.304,100.9829,22696.01,30.08,In Stock,2025-05-15 04:19:20,2025-05-15 04:19:20
20250515,23,1,393.927,44.521,0.812,35.144,358.783,18.731,154.4942,60859.44,37.42,In Stock,2025-05-15 22:37:12,2025-05-15 22:37:12
20250515,14,6,245.656,41.033,1.785,24.839,220.817,10.454,216.3982,53159.52,58.96,In Stock,2025-05-15 17:31:06,2025-05-15 17:31:06
20250515,42,15,627.83,136.22,4.45,140.775,487.055,21.542,318.4797,199951.11,36.1,In Stock,2025-05-15 13:34:38,2025-05-15 13:34:38
20250515,32,3,623.59,49.579,2.753,71.402,552.188,18.545,345.1582,215237.2,307.87,Overstock,2025-05-15 09:32:00,2025-05-15 09:32:00
20250515,1,13,242.543,47.668,1.957,68.359,174.184,5.217,225.1951,54619.5,34.86,In Stock,2025-05-15 13:26:18,2025-05-15 13:26:18
20250515,29,12,929.98,136.455,2.219,46.843,883.137,13.225,114.4698,106454.62,131.38,Overstock,2025-05-15 15:20:51,2025-05-15 15:20:51
20250515,50,16,869.852,170.657,2.586,131.216,738.636,10.196,124.682,108454.89,79.71,Overstock,2025-05-15 10:44:50,2025-05-15 10:44:50
20250515,7,17,718.521,155.435,3.12,173.241,545.28,18.657,335.419,241005.6,41.97,Overstock,2025-05-15 04:00:33,2025-05-15 04:00:33
20250515,30,9,502.994,81.577,3.436,117.741,385.253,10.102,250.4847,125992.3,47.48,In Stock,2025-05-15 10:52:00,2025-05-15 10:52:00
20250515,48,7,321.779,60.499,1.197,40.335,281.444,4.081,205.1703,66019.49,144.89,In Stock,2025-05-15 02:33:20,2025-05-15 02:33:20
20250515,8,16,321.986,21.548,2.753,92.991,228.995,14.302,291.0992,93729.87,25.93,In Stock,2025-05-15 00:05:28,2025-05-15 00:05:28
20250515,43,5,292.142,30.775,0.245,24.531,267.611,10.518,80.7339,23585.76,34.35,In Stock,2025-05-15 14:02:03,2025-05-15 14:02:03
20250515,31,8,877.616,164.642,4.398,192.654,684.962,33.577,261.7045,229676.06,104.66,Overstock,2025-05-15 23:02:34,2025-05-15 23:02:34
20250515,30,2,605.564,78.877,3.631,76.976,528.588,12.115,250.4847,151684.52,29.47,Overstock,2025-05-15 00:13:31,2025-05-15 00:13:31
20250515,39,14,116.174,22.939,2.112,16.163,100.011,1.104,371.4409,43151.78,29.02,In Stock,2025-05-15 18:39:41,2025-05-15 18:39:41
20250515,20,5,451.742,84.217,0.687,79.633,372.109,13.094,233.4019,105437.44,27.59,In Stock,2025-05-15 17:54:23,2025-05-15 17:54:23
20250515,14,4,302.87,41.136,2.674,28.743,274.127,7.5,216.3982,65540.52,113.24,In Stock,2025-05-15 21:40:51,2025-05-15 21:40:51
20250515,10,14,321.377,74.446,3.533,78.853,242.524,8.126,253.2426,81386.35,23.49,In Stock,2025-05-15 11:14:55,2025-05-15 11:14:55
20250515,4,10,505.925,50.938,4.687,52.608,453.317,7.67,307.8336,155740.71,48.31,In Stock,2025-05-15 15:48:39,2025-05-15 15:48:39
20250515,7,3,256.707,17.102,3.422,20.511,236.196,12.068,335.419,86104.41,13.48,In Stock,2025-05-15 18:32:54,2025-05-15 18:32:54
20250515,46,16,495.794,25.898,3.083,27.854,467.94,15.951,212.1925,105203.77,139.45,In Stock,2025-05-15 23:00:25,2025-05-15 23:00:25
20250515,31,14,111.292,10.178,4.8,3.609,107.683,5.075,261.7045,29125.62,19.52,In Stock,2025-05-15 17:35:51,2025-05-15 17:35:51
20250515,25,12,418.187,45.869,3.208,84.69,333.497,15.204,312.0896,130511.81,21.41,In Stock,2025-05-15 00:26:25,2025-05-15 00:26:25
20250515,17,20,695.426,75.863,2.979,45.324,650.102,10.207,406.878,282953.54,407,Overstock,2025-05-15 07:24:40,2025-05-15 07:24:40
20250515,26,20,64.285,5.975,4.114,15.869,48.416,1.715,265.1316,17043.98,2.92,Low Stock,2025-05-15 21:44:54,2025-05-15 21:44:54
20250515,47,14,389.705,21.191,2.495,32.036,357.669,5.482,268.3775,104588.05,101.02,In Stock,2025-05-15 23:03:34,2025-05-15 23:03:34
20250515,25,3,499.738,65.482,1.336,89.375,410.363,15.215,312.0896,155963.03,21.58,In Stock,2025-05-15 22:49:36,2025-05-15 22:49:36
20250515,16,1,829.796,164.378,0.219,174.99,654.806,37.758,201.2026,166957.11,37.24,Overstock,2025-05-15 16:34:38,2025-05-15 16:34:38
20250515,2,12,721.97,153.416,3.909,99.518,622.452,2.283,100.9829,72906.62,176.87,Overstock,2025-05-15 15:02:48,2025-05-15 15:02:48
20250515,50,20,873.952,62.489,0.729,122.001,751.951,8.356,124.682,108966.08,262.44,Overstock,2025-05-15 05:13:01,2025-05-15 05:13:01
20250515,12,3,226.767,53.868,0.938,60.666,166.101,0.518,183.9532,41714.52,8.85,In Stock,2025-05-15 11:12:53,2025-05-15 11:12:53
20250515,3,12,784.498,139.715,2.138,148.885,635.613,22.415,424.0224,332644.72,74.01,Overstock,2025-05-15 19:11:50,2025-05-15 19:11:50
20250515,50,6,764.98,178.708,0.002,104.484,660.496,21.823,124.682,95379.24,34.6,Overstock,2025-05-15 19:26:59,2025-05-15 19:26:59
20250515,44,3,967.27,112.389,4.207,115.198,852.072,29.259,198.9124,192402,210.03,Overstock,2025-05-15 07:21:01,2025-05-15 07:21:01
20250515,11,17,522.155,121.453,3.573,30.632,491.523,4.064,236.5216,123500.94,44.29,In Stock,2025-05-15 15:40:53,2025-05-15 15:40:53
20250515,38,9,104.658,12.76,1.981,23.761,80.897,4.724,265.1004,27744.88,11.92,In Stock,2025-05-15 18:53:20,2025-05-15 18:53:20
20250515,35,16,563.835,30.188,2.997,161.482,402.353,24.653,480.1238,270710.6,20.2,In Stock,2025-05-15 02:51:32,2025-05-15 02:51:32
20250515,35,7,915.76,162.956,0.843,211.424,704.336,8.246,480.1238,439678.17,46.07,Overstock,2025-05-15 10:31:29,2025-05-15 10:31:29
20250515,49,18,75.723,17.828,4.014,9.673,66.05,0.944,390.0897,29538.76,14.28,In Stock,2025-05-15 16:04:26,2025-05-15 16:04:26
20250515,47,12,577.494,124.799,1.13,114.097,463.397,17.472,268.3775,154986.4,106.17,In Stock,2025-05-15 08:21:04,2025-05-15 08:21:04
20250515,8,1,333.722,24.138,3.786,93.109,240.613,14.255,291.0992,97146.21,18.81,In Stock,2025-05-15 22:28:15,2025-05-15 22:28:15
20250515,24,19,836.082,194.872,2.981,192.201,643.881,7.993,492.334,411631.6,43.21,Overstock,2025-05-15 20:28:55,2025-05-15 20:28:55
20250515,13,8,211.619,29.454,4.44,23.062,188.557,9.099,297.5036,62957.41,12.94,In Stock,2025-05-15 00:48:44,2025-05-15 00:48:44
20250515,47,19,587.624,83.577,4.301,116.988,470.636,19.106,268.3775,157705.06,38.02,In Stock,2025-05-15 14:29:49,2025-05-15 14:29:49
20250515,32,13,329.157,33.445,2.895,80.738,248.419,4.746,345.1582,113611.24,15.36,In Stock,2025-05-15 09:09:48,2025-05-15 09:09:48
20250515,4,16,875.073,80.025,4.382,187.496,687.577,20.942,307.8336,269376.87,173.06,Overstock,2025-05-15 20:36:01,2025-05-15 20:36:01
20250515,9,1,166.941,10.594,4.787,24.578,142.363,5.299,489.7792,81764.23,7.84,In Stock,2025-05-15 21:47:54,2025-05-15 21:47:54
20250515,42,8,296.196,21.39,3.616,0.38,295.816,3.404,318.4797,94332.41,21.83,In Stock,2025-05-15 06:02:07,2025-05-15 06:02:07
20250515,46,6,174.898,38.893,0.286,6.522,168.376,7.98,212.1925,37112.04,10.8,In Stock,2025-05-15 21:39:53,2025-05-15 21:39:53
20250515,14,8,440.463,93.423,4.725,39.413,401.05,9.398,216.3982,95315.4,23.9,In Stock,2025-05-15 19:05:48,2025-05-15 19:05:48
20250515,6,6,952.694,185.071,2.514,171.632,781.062,42.922,140.1591,133528.73,72.17,Overstock,2025-05-15 17:57:49,2025-05-15 17:57:49
20250515,41,14,666.949,154.631,4.729,143.435,523.514,7.53,343.1313,228851.08,38.68,Overstock,2025-05-15 11:55:16,2025-05-15 11:55:16
20250515,41,11,364.786,40.416,2.362,30.512,334.274,1.563,343.1313,125169.49,39,In Stock,2025-05-15 04:39:00,2025-05-15 04:39:00
20250515,14,17,669.984,119.536,1.693,118.929,551.055,22.315,216.3982,144983.33,30.9,Overstock,2025-05-15 19:42:57,2025-05-15 19:42:57
20250515,44,13,977.725,164.878,2.648,76,901.725,37.728,198.9124,194481.63,259.55,Overstock,2025-05-15 01:59:54,2025-05-15 01:59:54
20250515,10,16,85.328,18.988,3.082,5.766,79.562,0.967,253.2426,21608.68,4.05,In Stock,2025-05-15 13:39:31,2025-05-15 13:39:31
20250515,13,20,563.881,133.042,4.973,41.445,522.436,2.935,297.5036,167756.63,29.57,Overstock,2025-05-15 23:33:13,2025-05-15 23:33:13
20250515,42,14,342.406,53.371,3.838,66.8,275.606,8.525,318.4797,109049.36,14.52,In Stock,2025-05-15 16:13:10,2025-05-15 16:13:10
20250515,45,7,759.325,148.031,0.376,191.526,567.799,12.228,262.8719,199605.21,86.63,Overstock,2025-05-15 21:23:53,2025-05-15 21:23:53
20250515,20,13,76.955,11.828,4.788,22.741,54.214,0.571,233.4019,17961.44,3.85,In Stock,2025-05-15 06:22:30,2025-05-15 06:22:30
20250515,3,17,740.723,182.729,4.515,109.699,631.024,20.55,424.0224,314083.14,83.71,Overstock,2025-05-15 15:21:16,2025-05-15 15:21:16
20250515,17,11,980.071,83.797,3.118,222.168,757.903,3.037,406.878,398769.33,40.64,Overstock,2025-05-15 08:13:49,2025-05-15 08:13:49
20250515,40,11,110.641,23.112,1.478,15.423,95.218,3.657,306.4491,33905.83,17.23,In Stock,2025-05-15 10:27:19,2025-05-15 10:27:19
20250515,19,1,936.692,177.957,1.367,82.514,854.178,35.524,266.6532,249771.92,172.38,Overstock,2025-05-15 01:15:08,2025-05-15 01:15:08
20250515,40,16,268.405,61.926,1.363,58.713,209.692,3.766,306.4491,82252.47,14.45,In Stock,2025-05-15 23:37:16,2025-05-15 23:37:16
20250515,1,20,913.137,205.724,3.751,42.143,870.994,1.861,225.1951,205633.98,105.76,Overstock,2025-05-15 02:35:18,2025-05-15 02:35:18
20250515,48,16,397.295,48.252,3.549,18.872,378.423,19.264,205.1703,81513.13,63.6,In Stock,2025-05-15 20:35:37,2025-05-15 20:35:37
20250515,44,9,465.766,28.063,1.457,136.898,328.868,0.279,198.9124,92646.63,21.85,In Stock,2025-05-15 10:54:29,2025-05-15 10:54:29
20250515,12,10,509.271,101.784,3.138,114.364,394.907,11.705,183.9532,93682.03,63.01,In Stock,2025-05-15 03:08:41,2025-05-15 03:08:41
20250515,26,10,360.049,52.591,3.013,86.743,273.306,13.156,265.1316,95460.37,36.62,In Stock,2025-05-15 21:44:41,2025-05-15 21:44:41
20250515,13,12,478.44,110.013,1.731,67.958,410.482,22.302,297.5036,142337.62,75.52,In Stock,2025-05-15 19:57:44,2025-05-15 19:57:44
20250515,16,7,293.606,31.171,0.099,16.357,277.249,5.009,201.2026,59074.29,25.63,In Stock,2025-05-15 16:03:31,2025-05-15 16:03:31
20250515,29,6,790.551,185.553,3.483,29.489,761.062,21.661,114.4698,90494.21,88.82,Overstock,2025-05-15 00:24:11,2025-05-15 00:24:11
20250515,25,5,924.736,152.933,2.091,202.881,721.855,13.73,312.0896,288600.49,264.66,Overstock,2025-05-15 12:49:16,2025-05-15 12:49:16
20250515,34,14,515.357,46.788,1.179,132.633,382.724,20.796,109.6293,56498.23,23.21,In Stock,2025-05-15 10:06:40,2025-05-15 10:06:40
20250515,4,19,99.774,14.57,4.925,10.373,89.401,2.144,307.8336,30713.79,40.21,In Stock,2025-05-15 01:12:35,2025-05-15 01:12:35
20250515,50,13,109.894,21.219,0.756,30.219,79.675,3.994,124.682,13701.8,35.23,In Stock,2025-05-15 03:17:57,2025-05-15 03:17:57
20250515,33,13,344.663,52.482,4.265,10.334,334.329,17.198,371.0547,127888.83,75.1,In Stock,2025-05-15 07:08:26,2025-05-15 07:08:26
20250515,21,19,227.354,18.035,3.454,5.304,222.05,3.674,167.8057,38151.3,38.83,In Stock,2025-05-15 05:35:19,2025-05-15 05:35:19
20250515,16,18,580.069,44.862,0.564,9.663,570.406,2.752,201.2026,116711.39,141.71,Overstock,2025-05-15 18:28:27,2025-05-15 18:28:27
20250515,20,8,608.549,126.902,2.063,21.895,586.654,1.62,233.4019,142036.49,95.29,Overstock,2025-05-15 14:48:57,2025-05-15 14:48:57
20250515,30,9,842.058,71.668,2.189,34.651,807.407,3.993,250.4847,210922.65,156.46,Overstock,2025-05-15 15:01:19,2025-05-15 15:01:19
20250515,13,2,240.686,46.505,2.393,17.17,223.516,2.172,297.5036,71604.95,155.57,In Stock,2025-05-15 16:08:20,2025-05-15 16:08:20
20250515,46,16,469.349,81.961,0.723,7.103,462.246,17.007,212.1925,99592.34,77.66,In Stock,2025-05-15 14:49:45,2025-05-15 14:49:45
20250515,12,10,852.905,144.161,2.607,21.855,831.05,41.736,183.9532,156894.6,44.55,Overstock,2025-05-15 18:17:51,2025-05-15 18:17:51
20250615,28,14,443.579,29.24,1.906,64.638,378.941,8.604,402.2057,178410,38.98,In Stock,2025-06-15 08:38:04,2025-06-15 08:38:04
20250615,11,15,804.897,156.453,4.891,92.524,712.373,35.627,236.5216,190375.53,39.85,Overstock,2025-06-15 19:44:54,2025-06-15 19:44:54
20250615,41,19,827.259,72.079,1.077,22.097,805.162,19.454,343.1313,283858.46,81.29,Overstock,2025-06-15 05:15:15,2025-06-15 05:15:15
20250615,11,5,637.294,106.545,4.89,54.644,582.65,18.598,236.5216,150733.8,49.78,Overstock,2025-06-15 06:31:04,2025-06-15 06:31:04
20250615,49,17,619.32,146.392,4.724,105.87,513.45,26.344,390.0897,241590.35,41.31,Overstock,2025-06-15 00:05:29,2025-06-15 00:05:29
20250615,49,12,332.467,24.114,1.014,32.669,299.798,14.324,390.0897,129691.95,15.27,In Stock,2025-06-15 03:05:03,2025-06-15 03:05:03
20250615,11,10,646.687,157.35,3.149,66.906,579.781,23.653,236.5216,152955.44,60.84,Overstock,2025-06-15 07:07:40,2025-06-15 07:07:40
20250615,45,14,430.513,85.71,0.254,100.127,330.386,17.576,262.8719,113169.77,18.51,In Stock,2025-06-15 14:41:12,2025-06-15 14:41:12
20250615,16,6,77.797,14.739,4.269,0.365,77.432,2.044,201.2026,15652.96,6.6,In Stock,2025-06-15 14:57:49,2025-06-15 14:57:49
20250615,46,8,950.385,82.63,1.096,158.747,791.638,3.559,212.1925,201664.57,141.11,Overstock,2025-06-15 22:37:22,2025-06-15 22:37:22
20250615,13,2,207.722,41.399,0.816,43.063,164.659,8.394,297.5036,61798.04,98.84,In Stock,2025-06-15 15:43:04,2025-06-15 15:43:04
20250615,2,19,318.172,30.908,4.556,4.446,313.726,14.791,100.9829,32129.93,17.42,In Stock,2025-06-15 08:17:24,2025-06-15 08:17:24
20250615,31,19,247.831,52.143,4.817,49.076,198.755,10.659,261.7045,64858.49,18.02,In Stock,2025-06-15 18:15:48,2025-06-15 18:15:48
20250615,35,2,960.475,209.417,3.646,191.096,769.379,35.966,480.1238,461146.91,49.79,Overstock,2025-06-15 21:23:50,2025-06-15 21:23:50
20250615,2,9,799.64,168.84,1.198,140.49,659.15,34.74,100.9829,80749.97,85.05,Overstock,2025-06-15 21:07:32,2025-06-15 21:07:32
20250615,23,1,101.316,11.113,1.329,11.387,89.929,0.933,154.4942,15652.73,7.7,In Stock,2025-06-15 08:13:33,2025-06-15 08:13:33
20250615,14,6,474.697,99.803,2.723,122.649,352.048,17.368,216.3982,102723.58,20.72,In Stock,2025-06-15 14:41:54,2025-06-15 14:41:54
20250615,42,15,351.221,76.065,1.693,82.889,268.332,1.34,318.4797,111856.76,91.7,In Stock,2025-06-15 14:08:25,2025-06-15 14:08:25
20250615,32,3,437.809,103.304,1.068,24.945,412.864,9.363,345.1582,151113.37,24.66,In Stock,2025-06-15 14:55:10,2025-06-15 14:55:10
20250615,1,13,134.684,19.473,0.986,39.954,94.73,0.149,225.1951,30330.18,19.12,In Stock,2025-06-15 15:33:04,2025-06-15 15:33:04
20250615,29,12,580.672,93.173,1.892,125.628,455.044,17.03,114.4698,66469.41,149.09,In Stock,2025-06-15 20:15:44,2025-06-15 20:15:44
20250615,50,16,773.765,76.567,4.563,135.591,638.174,37.964,124.682,96474.57,71.28,Overstock,2025-06-15 00:18:00,2025-06-15 00:18:00
20250615,7,17,404.617,70.041,1.98,67.768,336.849,10.279,335.419,135716.23,23.42,In Stock,2025-06-15 14:33:53,2025-06-15 14:33:53
20250615,30,9,377.381,45.543,3.606,63.037,314.344,18.147,250.4847,94528.17,17.41,In Stock,2025-06-15 16:48:53,2025-06-15 16:48:53
20250615,48,7,370.531,35.588,4.794,29.467,341.064,17.509,205.1703,76021.96,37.35,In Stock,2025-06-15 17:31:17,2025-06-15 17:31:17
20250615,8,16,222.4,51.993,0.228,36.587,185.813,3.558,291.0992,64740.46,16.54,In Stock,2025-06-15 11:39:38,2025-06-15 11:39:38
20250615,43,5,810.013,48.088,3.295,225.973,584.04,28.211,80.7339,65395.51,44.17,Overstock,2025-06-15 17:23:50,2025-06-15 17:23:50
20250615,31,8,300.861,69.089,0.082,14.805,286.056,14.862,261.7045,78736.68,17.25,In Stock,2025-06-15 12:19:02,2025-06-15 12:19:02
20250615,30,2,891.557,132.981,3.329,149.909,741.648,6.505,250.4847,223321.39,163.05,Overstock,2025-06-15 10:25:21,2025-06-15 10:25:21
20250615,39,14,449.245,34.286,2.98,86.265,362.98,9.942,371.4409,166867.97,91.31,In Stock,2025-06-15 02:35:42,2025-06-15 02:35:42
20250615,20,5,642.398,79.424,4.522,102.332,540.066,28.898,233.4019,149936.91,423.83,Overstock,2025-06-15 16:34:49,2025-06-15 16:34:49
20250615,14,4,638.034,155.331,1.54,42.125,595.909,30.608,216.3982,138069.41,51.99,Overstock,2025-06-15 03:14:23,2025-06-15 03:14:23
20250615,10,14,603.419,129.574,4.213,164.378,439.041,18.702,253.2426,152811.4,49.4,In Stock,2025-06-15 09:02:18,2025-06-15 09:02:18
20250615,4,10,954.676,48.762,4.734,199.092,755.584,37.575,307.8336,293881.35,76.2,Overstock,2025-06-15 14:49:02,2025-06-15 14:49:02
20250615,7,3,435.294,22.929,2.714,8.453,426.841,20.381,335.419,146005.88,54.32,In Stock,2025-06-15 18:13:40,2025-06-15 18:13:40
20250615,46,16,102.711,25.167,3.484,26.535,76.176,1.978,212.1925,21794.5,47.93,In Stock,2025-06-15 00:56:03,2025-06-15 00:56:03
20250615,31,14,752.698,155.007,4.333,205.292,547.406,2.548,261.7045,196984.45,37.61,Overstock,2025-06-15 00:11:38,2025-06-15 00:11:38
20250615,25,12,244.098,24.908,2.102,18.457,225.641,2.718,312.0896,76180.45,11.49,In Stock,2025-06-15 02:38:15,2025-06-15 02:38:15
20250615,17,20,53.97,7.08,4.069,5.878,48.092,1.973,406.878,21959.21,2.58,Low Stock,2025-06-15 04:08:10,2025-06-15 04:08:10
20250615,26,20,378.333,86.659,4.949,87.636,290.697,12.027,265.1316,100308.03,18.09,In Stock,2025-06-15 09:44:57,2025-06-15 09:44:57
