date_key,time_key,product_key,store_key,movement_type_key,movement_id,reference_id,reference_line_number,movement_qty,unit_cost,movement_cost_amt,from_location,to_location,reason_code,notes,source_system,movement_datetime,load_date
20250315,15874,48,16,5,MV482682,REF3435,9,-287.442,351.0788,-100914.79,16,WH1,Warehouse Transfer,Stock sent to another store,WMS,2025-03-14 19:58:00,2025-10-23 13:59:27
20250315,52303,35,7,6,MV912076,REF7530,1,-367.686,398.1987,-146412.09,7,WH5,Inventory Adjustment,Manual inventory correction,WMS,2025-03-17 22:20:00,2025-10-23 13:59:27
20250315,34646,30,9,2,MV553107,REF6615,3,-487.585,277.4339,-135272.61,9,WH3,POS Sale,Stock issued for sale,ERP,2025-03-15 02:33:00,2025-10-23 13:59:27
20250315,203423,8,16,5,MV610647,REF6950,8,-95.273,270.4502,-25766.6,16,WH5,Warehouse Transfer,Stock sent to another store,POS,2025-03-14 06:30:00,2025-10-23 13:59:27
20250315,31618,25,5,4,MV450390,REF8101,9,252.85,373.9084,94542.74,WH2,Store16,Warehouse Transfer,Inbound stock from another store,WMS,2025-03-15 13:50:00,2025-10-23 13:59:27
20250415,76982,35,16,5,MV352153,REF1529,3,-375.959,132.1517,-49683.62,16,WH4,Warehouse Transfer,Stock sent to another store,WMS,2025-04-12 11:16:00,2025-10-23 13:59:27
20250415,56480,33,13,6,MV862102,REF1090,4,-92.855,282.4445,-26226.38,13,WH4,Inventory Adjustment,Manual inventory correction,ERP,2025-04-15 10:34:00,2025-10-23 13:59:27
20250415,107624,2,9,1,MV191882,REF3873,4,328.557,347.673,114230.4,WH1,Store14,Vendor Shipment,Received stock from vendor,ERP,2025-04-18 19:01:00,2025-10-23 13:59:27
20250415,52886,13,20,1,MV734679,REF1037,7,181.749,490.8001,89202.43,WH2,Store13,Vendor Shipment,Received stock from vendor,WMS,2025-04-13 17:18:00,2025-10-23 13:59:27
20250415,187272,4,16,5,MV631796,REF8656,2,-92.813,385.1924,-35750.86,16,WH1,Warehouse Transfer,Stock sent to another store,POS,2025-04-18 11:18:00,2025-10-23 13:59:27
20250415,37446,29,12,1,MV766885,REF3417,1,285.131,247.9848,70708.15,WH1,Store7,Vendor Shipment,Received stock from vendor,ERP,2025-04-13 10:20:00,2025-10-23 13:59:27
20250415,12435,44,9,2,MV232618,REF7202,10,-433.431,51.7065,-22411.2,9,WH5,POS Sale,Stock issued for sale,ERP,2025-04-15 21:00:00,2025-10-23 13:59:27
20250415,169944,16,7,4,MV986625,REF1766,10,384.278,156.0681,59973.54,WH5,Store11,Warehouse Transfer,Inbound stock from another store,ERP,2025-04-14 06:54:00,2025-10-23 13:59:27
20250415,155816,20,13,2,MV496151,REF7216,3,-38.529,61.3977,-2365.59,13,WH1,POS Sale,Stock issued for sale,WMS,2025-04-14 09:46:00,2025-10-23 13:59:27
20250415,104559,20,13,5,MV648270,REF6433,4,-344.839,142.8344,-49254.87,13,WH2,Warehouse Transfer,Stock sent to another store,WMS,2025-04-13 10:17:00,2025-10-23 13:59:27
20250415,144101,29,6,5,MV639166,REF8020,2,-494.37,253.6866,-125415.04,6,WH4,Warehouse Transfer,Stock sent to another store,WMS,2025-04-13 05:41:00,2025-10-23 13:59:27
20250415,138893,30,9,4,MV895441,REF7199,8,24.316,76.1376,1851.36,WH2,Store8,Warehouse Transfer,Inbound stock from another store,POS,2025-04-14 00:14:00,2025-10-23 13:59:27
20250415,132769,41,19,6,MV182329,REF4358,7,-393.67,187.995,-74007.99,19,WH5,Inventory Adjustment,Manual inventory correction,ERP,2025-04-18 02:58:00,2025-10-23 13:59:27
20250415,88821,50,16,5,MV866161,REF6945,7,-356.063,384.9399,-137062.86,16,WH5,Warehouse Transfer,Stock sent to another store,ERP,2025-04-17 23:35:00,2025-10-23 13:59:27
20250415,16982,35,7,1,MV168666,REF1962,6,133.157,219.2358,29192.78,WH3,Store11,Vendor Shipment,Received stock from vendor,POS,2025-04-18 16:26:00,2025-10-23 13:59:27
20250415,10834,11,15,2,MV212870,REF4424,2,-178.41,112.3659,-20047.2,15,WH4,POS Sale,Stock issued for sale,WMS,2025-04-14 01:42:00,2025-10-23 13:59:27
20250415,144560,29,6,6,MV743609,REF4554,1,-76.13,497.4596,-37871.6,6,WH4,Inventory Adjustment,Manual inventory correction,POS,2025-04-18 00:35:00,2025-10-23 13:59:27
20250415,103940,39,14,6,MV293790,REF5545,3,-374.326,171.1776,-64076.23,14,WH3,Inventory Adjustment,Manual inventory correction,ERP,2025-04-12 03:55:00,2025-10-23 13:59:27
20250415,122088,25,12,1,MV893065,REF6441,3,107.005,157.7664,16881.79,WH2,Store16,Vendor Shipment,Received stock from vendor,WMS,2025-04-14 11:38:00,2025-10-23 13:59:27
20250415,66559,11,15,4,MV996104,REF6555,8,183.108,473.7802,86752.94,WH5,Store14,Warehouse Transfer,Inbound stock from another store,POS,2025-04-12 12:50:00,2025-10-23 13:59:27
20250415,147013,46,6,2,MV149368,REF1355,7,-55.249,131.8179,-7282.81,6,WH4,POS Sale,Stock issued for sale,POS,2025-04-13 22:06:00,2025-10-23 13:59:27
20250415,216521,32,13,2,MV958996,REF4774,2,-395.046,151.558,-59872.38,13,WH4,POS Sale,Stock issued for sale,POS,2025-04-13 12:07:00,2025-10-23 13:59:27
20250415,47433,29,12,1,MV683282,REF5766,2,418.965,297.7834,124760.82,WH2,Store9,Vendor Shipment,Received stock from vendor,POS,2025-04-13 12:51:00,2025-10-23 13:59:27
20250415,7970,10,14,2,MV594270,REF7944,5,-112.938,343.5601,-38800.99,14,WH2,POS Sale,Stock issued for sale,POS,2025-04-15 00:10:00,2025-10-23 13:59:27
20250415,157095,3,17,3,MV428465,REF1192,10,14.622,86.9885,1271.95,WH4,Store1,Customer Return,Returned by customer,WMS,2025-04-17 15:54:00,2025-10-23 13:59:27
20250415,143498,13,8,2,MV626928,REF5105,3,-400.157,447.6127,-179115.36,8,WH1,POS Sale,Stock issued for sale,ERP,2025-04-12 09:39:00,2025-10-23 13:59:27
20250415,132229,50,16,6,MV671624,REF2175,10,-400.95,438.455,-175798.53,16,WH4,Inventory Adjustment,Manual inventory correction,ERP,2025-04-16 12:47:00,2025-10-23 13:59:27
20250415,203889,25,5,1,MV236379,REF2812,10,488.697,117.092,57222.51,WH3,Store2,Vendor Shipment,Received stock from vendor,WMS,2025-04-14 05:25:00,2025-10-23 13:59:27
20250415,147740,44,3,4,MV232924,REF4805,2,19.284,429.6006,8284.42,WH1,Store14,Warehouse Transfer,Inbound stock from another store,POS,2025-04-18 13:22:00,2025-10-23 13:59:27
20250415,93281,4,19,2,MV521367,REF8551,9,-257.569,306.8832,-79043.6,19,WH3,POS Sale,Stock issued for sale,WMS,2025-04-12 21:57:00,2025-10-23 13:59:27
20250415,214181,47,19,4,MV136127,REF1527,7,18.101,177.2619,3208.62,WH4,Store15,Warehouse Transfer,Inbound stock from another store,POS,2025-04-17 02:23:00,2025-10-23 13:59:27
20250415,101574,25,3,4,MV317300,REF9396,2,121.795,439.5741,53537.93,WH5,Store19,Warehouse Transfer,Inbound stock from another store,WMS,2025-04-17 00:14:00,2025-10-23 13:59:27
20250415,108009,50,13,5,MV128604,REF9481,7,-422.076,180.7549,-76292.31,13,WH5,Warehouse Transfer,Stock sent to another store,ERP,2025-04-15 14:28:00,2025-10-23 13:59:27
20250415,121682,32,13,3,MV570346,REF7752,3,157.138,178.4286,28037.91,WH1,Store20,Customer Return,Returned by customer,WMS,2025-04-12 01:14:00,2025-10-23 13:59:27
20250415,98311,40,16,4,MV527475,REF7626,2,131.457,272.677,35845.3,WH5,Store2,Warehouse Transfer,Inbound stock from another store,WMS,2025-04-13 06:47:00,2025-10-23 13:59:27
20250415,185291,2,9,5,MV586964,REF8794,10,-85.075,159.0819,-13533.89,9,WH1,Warehouse Transfer,Stock sent to another store,WMS,2025-04-18 03:05:00,2025-10-23 13:59:27
20250415,70147,9,1,1,MV821045,REF2685,6,335.198,452.976,151836.65,WH1,Store7,Vendor Shipment,Received stock from vendor,POS,2025-04-12 13:13:00,2025-10-23 13:59:27
20250415,5508,9,1,6,MV932343,REF2054,9,-46.808,489.3325,-22904.68,1,WH5,Inventory Adjustment,Manual inventory correction,POS,2025-04-16 17:28:00,2025-10-23 13:59:27
20250415,187682,3,12,3,MV324493,REF4613,9,420.192,180.2773,75751.08,WH3,Store17,Customer Return,Returned by customer,POS,2025-04-16 16:03:00,2025-10-23 13:59:27
20250415,128575,9,1,1,MV756913,REF7083,8,426.933,85.6034,36546.92,WH1,Store9,Vendor Shipment,Received stock from vendor,ERP,2025-04-15 20:16:00,2025-10-23 13:59:27
20250415,179955,38,9,2,MV690963,REF8707,4,-136.943,191.4836,-26222.34,9,WH4,POS Sale,Stock issued for sale,ERP,2025-04-18 22:48:00,2025-10-23 13:59:27
20250415,82459,47,12,3,MV717948,REF5994,10,251.824,67.877,17093.06,WH1,Store19,Customer Return,Returned by customer,POS,2025-04-16 08:02:00,2025-10-23 13:59:27
20250415,129999,46,6,1,MV167024,REF9883,1,399.612,365.0268,145869.09,WH3,Store15,Vendor Shipment,Received stock from vendor,WMS,2025-04-15 04:23:00,2025-10-23 13:59:27
20250415,164832,41,19,4,MV445182,REF4033,3,471.144,486.2207,229079.97,WH3,Store5,Warehouse Transfer,Inbound stock from another store,ERP,2025-04-12 12:54:00,2025-10-23 13:59:27
20250415,53297,38,9,6,MV139532,REF3295,6,-19.112,294.0021,-5618.97,9,WH4,Inventory Adjustment,Manual inventory correction,ERP,2025-04-12 23:27:00,2025-10-23 13:59:27
20250415,145305,11,10,6,MV254324,REF9944,8,-243.541,211.1307,-51418.98,10,WH1,Inventory Adjustment,Manual inventory correction,WMS,2025-04-16 00:04:00,2025-10-23 13:59:27
20250415,119255,29,12,1,MV202027,REF3874,4,258.291,390.835,100949.16,WH5,Store17,Vendor Shipment,Received stock from vendor,WMS,2025-04-18 20:12:00,2025-10-23 13:59:27
20250415,102875,42,14,6,MV919097,REF7650,2,-106.541,493.1438,-52540.03,14,WH5,Inventory Adjustment,Manual inventory correction,WMS,2025-04-17 17:32:00,2025-10-23 13:59:27
20250415,100169,17,20,5,MV621137,REF2030,5,-262.832,266.2558,-69980.54,20,WH1,Warehouse Transfer,Stock sent to another store,ERP,2025-04-14 10:22:00,2025-10-23 13:59:27
20250415,89340,42,15,1,MV687567,REF1779,7,75.089,220.5548,16561.24,WH5,Store1,Vendor Shipment,Received stock from vendor,WMS,2025-04-12 04:48:00,2025-10-23 13:59:27
20250415,36743,11,5,2,MV320931,REF9822,6,-278.313,174.4765,-48559.08,5,WH5,POS Sale,Stock issued for sale,WMS,2025-04-12 07:07:00,2025-10-23 13:59:27
20250415,135989,25,5,1,MV702405,REF8996,2,127.67,364.4028,46523.31,WH4,Store19,Vendor Shipment,Received stock from vendor,ERP,2025-04-12 06:01:00,2025-10-23 13:59:27
20250415,40927,32,13,1,MV783389,REF1396,5,263.763,404.6451,106730.41,WH4,Store15,Vendor Shipment,Received stock from vendor,ERP,2025-04-17 19:53:00,2025-10-23 13:59:27
20250415,75485,35,2,2,MV349630,REF3817,4,-84.184,83.1919,-7003.43,2,WH1,POS Sale,Stock issued for sale,POS,2025-04-17 00:12:00,2025-10-23 13:59:27
20250415,163796,16,6,6,MV196600,REF2103,2,-367.955,429.4254,-158009.22,6,WH5,Inventory Adjustment,Manual inventory correction,POS,2025-04-14 04:43:00,2025-10-23 13:59:27
20250415,125323,34,14,6,MV114027,REF2227,5,-350.564,209.7768,-73540.19,14,WH3,Inventory Adjustment,Manual inventory correction,WMS,2025-04-16 19:15:00,2025-10-23 13:59:27
20250415,123804,35,7,6,MV420462,REF5366,3,-253.686,88.208,-22377.13,7,WH2,Inventory Adjustment,Manual inventory correction,POS,2025-04-15 03:51:00,2025-10-23 13:59:27
20250415,11049,11,15,3,MV189469,REF4161,5,205.989,292.4639,60244.35,WH1,Store17,Customer Return,Returned by customer,POS,2025-04-18 17:29:00,2025-10-23 13:59:27
20250415,20826,12,10,6,MV162990,REF4401,1,-175.234,463.5668,-81232.66,10,WH1,Inventory Adjustment,Manual inventory correction,POS,2025-04-13 16:30:00,2025-10-23 13:59:27
20250415,70830,50,13,5,MV952873,REF3415,2,-161.832,122.123,-19763.41,13,WH3,Warehouse Transfer,Stock sent to another store,ERP,2025-04-15 14:32:00,2025-10-23 13:59:27
20250415,188235,32,13,4,MV518937,REF8465,6,30.666,63.0693,1934.08,WH1,Store11,Warehouse Transfer,Inbound stock from another store,ERP,2025-04-12 19:40:00,2025-10-23 13:59:27
20250415,153586,10,16,4,MV249779,REF4247,5,265.984,115.3921,30692.45,WH3,Store19,Warehouse Transfer,Inbound stock from another store,POS,2025-04-14 23:41:00,2025-10-23 13:59:27
20250415,84578,2,12,4,MV931082,REF3409,3,130.475,282.8037,36898.81,WH4,Store17,Warehouse Transfer,Inbound stock from another store,WMS,2025-04-12 14:15:00,2025-10-23 13:59:27
20250415,14125,45,14,4,MV748371,REF6972,8,145.07,162.7066,23603.85,WH1,Store17,Warehouse Transfer,Inbound stock from another store,WMS,2025-04-15 03:16:00,2025-10-23 13:59:27
20250415,197849,3,12,4,MV610050,REF2236,8,129.861,265.4711,34474.34,WH5,Store4,Warehouse Transfer,Inbound stock from another store,WMS,2025-04-16 19:24:00,2025-10-23 13:59:27
20250415,82261,7,3,3,MV418134,REF6489,9,121.717,259.913,31635.83,WH1,Store11,Customer Return,Returned by customer,WMS,2025-04-17 22:30:00,2025-10-23 13:59:27
20250415,52898,40,11,2,MV476943,REF3544,9,-217.758,238.5245,-51940.62,11,WH4,POS Sale,Stock issued for sale,POS,2025-04-14 00:01:00,2025-10-23 13:59:27
20250415,128143,1,20,1,MV250005,REF8906,4,498.311,67.5669,33669.33,WH4,Store3,Vendor Shipment,Received stock from vendor,ERP,2025-04-18 01:57:00,2025-10-23 13:59:27
20250415,64227,46,16,3,MV387521,REF8322,7,219.98,333.3735,73335.5,WH4,Store5,Customer Return,Returned by customer,WMS,2025-04-14 10:46:00,2025-10-23 13:59:27
20250415,115945,11,17,4,MV688482,REF1929,6,316.099,155.8049,49249.77,WH2,Store1,Warehouse Transfer,Inbound stock from another store,POS,2025-04-15 22:43:00,2025-10-23 13:59:27
20250415,211630,11,5,4,MV911422,REF2940,1,241.852,279.8666,67686.3,WH5,Store13,Warehouse Transfer,Inbound stock from another store,ERP,2025-04-17 02:09:00,2025-10-23 13:59:27
20250415,88629,11,15,4,MV509573,REF9639,10,202.892,157.9059,32037.84,WH1,Store11,Warehouse Transfer,Inbound stock from another store,WMS,2025-04-13 17:57:00,2025-10-23 13:59:27
20250415,66882,49,12,6,MV349700,REF8574,3,-135.335,335.3381,-45382.98,12,WH3,Inventory Adjustment,Manual inventory correction,WMS,2025-04-14 20:56:00,2025-10-23 13:59:27
20250415,104697,49,18,1,MV130611,REF1284,10,286.983,483.2712,138690.62,WH2,Store3,Vendor Shipment,Received stock from vendor,ERP,2025-04-15 16:44:00,2025-10-23 13:59:27
20250415,148325,11,5,1,MV879366,REF2599,5,363.678,131.7988,47932.32,WH1,Store5,Vendor Shipment,Received stock from vendor,WMS,2025-04-12 19:31:00,2025-10-23 13:59:27
20250415,131496,49,18,2,MV454962,REF5967,10,-245.227,279.9393,-68648.67,18,WH2,POS Sale,Stock issued for sale,WMS,2025-04-15 03:58:00,2025-10-23 13:59:27
20250415,7013,33,13,5,MV305967,REF5754,3,-90.043,224.493,-20214.02,13,WH5,Warehouse Transfer,Stock sent to another store,ERP,2025-04-17 20:57:00,2025-10-23 13:59:27
20250415,171349,42,8,5,MV693701,REF5806,4,-291.068,69.3509,-20185.83,8,WH3,Warehouse Transfer,Stock sent to another store,POS,2025-04-18 12:26:00,2025-10-23 13:59:27
20250415,71939,42,15,3,MV324742,REF4786,9,138.109,426.4354,58894.57,WH5,Store19,Customer Return,Returned by customer,POS,2025-04-18 14:56:00,2025-10-23 13:59:27
20250415,156696,34,14,1,MV889690,REF4089,3,426.651,354.1612,151103.23,WH1,Store13,Vendor Shipment,Received stock from vendor,ERP,2025-04-14 16:55:00,2025-10-23 13:59:27
20250415,146077,2,12,6,MV712838,REF9676,5,-120.169,385.5874,-46335.65,12,WH1,Inventory Adjustment,Manual inventory correction,ERP,2025-04-17 14:30:00,2025-10-23 13:59:27
20250415,103600,4,10,6,MV907959,REF1377,8,-316.25,173.7247,-54940.44,10,WH4,Inventory Adjustment,Manual inventory correction,POS,2025-04-16 16:46:00,2025-10-23 13:59:27
20250415,53530,45,7,2,MV693652,REF3579,6,-16.859,226.8592,-3824.62,7,WH1,POS Sale,Stock issued for sale,ERP,2025-04-18 11:10:00,2025-10-23 13:59:27
20250415,115043,9,1,4,MV410106,REF1220,8,156.884,327.8089,51427.97,WH4,Store3,Warehouse Transfer,Inbound stock from another store,ERP,2025-04-13 14:36:00,2025-10-23 13:59:27
20250415,107874,35,2,1,MV432397,REF6371,9,362.396,125.0811,45328.89,WH3,Store11,Vendor Shipment,Received stock from vendor,WMS,2025-04-15 21:53:00,2025-10-23 13:59:27
20250415,224709,16,18,2,MV112599,REF4199,1,-318.555,267.4988,-85213.08,18,WH2,POS Sale,Stock issued for sale,ERP,2025-04-13 18:49:00,2025-10-23 13:59:27
20250415,42640,50,6,5,MV290799,REF2438,6,-76.051,260.9019,-19841.85,6,WH4,Warehouse Transfer,Stock sent to another store,POS,2025-04-13 14:19:00,2025-10-23 13:59:27
20250415,71414,2,9,3,MV381541,REF5521,8,209.849,67.0376,14067.77,WH4,Store11,Customer Return,Returned by customer,ERP,2025-04-14 14:52:00,2025-10-23 13:59:27
20250415,39445,13,20,5,MV551290,REF2013,1,-270.329,358.3347,-96868.26,20,WH4,Warehouse Transfer,Stock sent to another store,POS,2025-04-18 02:09:00,2025-10-23 13:59:27
20250415,148378,40,11,4,MV637981,REF8035,1,175.254,476.8119,83563.19,WH4,Store7,Warehouse Transfer,Inbound stock from another store,ERP,2025-04-16 11:51:00,2025-10-23 13:59:27
20250415,180952,16,7,2,MV783230,REF3820,6,-405.601,220.9207,-89605.66,7,WH2,POS Sale,Stock issued for sale,POS,2025-04-15 15:08:00,2025-10-23 13:59:27
20250415,26915,9,1,3,MV175193,REF8889,7,149.762,367.077,54974.19,WH4,Store2,Customer Return,Returned by customer,ERP,2025-04-14 00:12:00,2025-10-23 13:59:27
20250415,24232,26,20,4,MV567751,REF6359,6,61.501,288.9203,17768.89,WH4,Store19,Warehouse Transfer,Inbound stock from another store,WMS,2025-04-18 17:23:00,2025-10-23 13:59:27
20250415,120016,26,10,4,MV243162,REF2884,2,12.131,73.377,890.14,WH2,Store16,Warehouse Transfer,Inbound stock from another store,WMS,2025-04-13 09:56:00,2025-10-23 13:59:27
20250415,110274,40,16,1,MV872189,REF5872,7,130.968,245.1298,32104.16,WH4,Store5,Vendor Shipment,Received stock from vendor,WMS,2025-04-13 00:57:00,2025-10-23 13:59:27
20250415,233077,48,16,3,MV203665,REF6109,5,205.235,478.296,98163.08,WH4,Store13,Customer Return,Returned by customer,WMS,2025-04-18 17:35:00,2025-10-23 13:59:27
20250415,65411,35,7,3,MV133207,REF6737,8,142.261,407.9845,58040.28,WH2,Store12,Customer Return,Returned by customer,POS,2025-04-13 13:14:00,2025-10-23 13:59:27
20250415,88049,30,9,4,MV223784,REF5885,9,130.941,226.9069,29711.42,WH2,Store11,Warehouse Transfer,Inbound stock from another store,ERP,2025-04-17 06:29:00,2025-10-23 13:59:27
20250415,190458,8,16,4,MV784922,REF4049,6,257.815,383.4726,98864.99,WH3,Store18,Warehouse Transfer,Inbound stock from another store,WMS,2025-04-17 05:59:00,2025-10-23 13:59:27
20250415,183471,25,5,3,MV351772,REF3374,6,196.462,62.6705,12312.37,WH4,Store7,Customer Return,Returned by customer,POS,2025-04-16 05:08:00,2025-10-23 13:59:27
20250515,27703,35,16,1,MV678530,REF6842,3,10.472,356.1968,3730.09,WH4,Store19,Vendor Shipment,Received stock from vendor,ERP,2025-05-17 07:48:00,2025-10-23 13:59:27
20250515,3469,33,13,6,MV445875,REF3538,1,-86.221,137.3129,-11839.26,13,WH2,Inventory Adjustment,Manual inventory correction,WMS,2025-05-14 18:24:00,2025-10-23 13:59:27
20250515,73588,2,9,6,MV461657,REF5735,8,-317.801,214.0291,-68018.66,9,WH4,Inventory Adjustment,Manual inventory correction,WMS,2025-05-14 01:35:00,2025-10-23 13:59:27
20250515,73722,13,20,5,MV400119,REF5156,10,-159.189,373.4,-59441.17,20,WH4,Warehouse Transfer,Stock sent to another store,POS,2025-05-13 00:55:00,2025-10-23 13:59:27
20250515,39231,4,16,1,MV860052,REF4838,6,62.393,108.5164,6770.66,WH5,Store19,Vendor Shipment,Received stock from vendor,POS,2025-05-18 11:33:00,2025-10-23 13:59:27
20250515,120393,29,12,3,MV237969,REF8992,1,40.548,466.3273,18908.64,WH4,Store15,Customer Return,Returned by customer,POS,2025-05-14 21:35:00,2025-10-23 13:59:27
20250515,13119,44,9,5,MV911776,REF5292,9,-409.853,258.2659,-105851.05,9,WH2,Warehouse Transfer,Stock sent to another store,POS,2025-05-15 18:15:00,2025-10-23 13:59:27
20250515,92735,16,7,6,MV773070,REF9479,2,-180.253,469.7401,-84672.06,7,WH3,Inventory Adjustment,Manual inventory correction,ERP,2025-05-17 02:13:00,2025-10-23 13:59:27
20250515,37138,20,13,3,MV422558,REF3596,9,199.682,409.0289,81675.71,WH5,Store12,Customer Return,Returned by customer,WMS,2025-05-15 07:42:00,2025-10-23 13:59:27
20250515,108755,20,13,5,MV506965,REF1492,5,-371.663,280.1275,-104113.03,13,WH5,Warehouse Transfer,Stock sent to another store,POS,2025-05-13 05:25:00,2025-10-23 13:59:27
20250515,6310,29,6,6,MV407656,REF4871,1,-189.187,374.798,-70906.91,6,WH2,Inventory Adjustment,Manual inventory correction,POS,2025-05-14 19:36:00,2025-10-23 13:59:27
20250515,157303,30,9,1,MV183817,REF9327,6,270.429,233.2172,63068.69,WH2,Store7,Vendor Shipment,Received stock from vendor,ERP,2025-05-17 00:34:00,2025-10-23 13:59:27
20250515,49155,41,19,5,MV906272,REF5279,10,-441.251,318.9332,-140729.59,19,WH4,Warehouse Transfer,Stock sent to another store,ERP,2025-05-12 15:15:00,2025-10-23 13:59:27
20250515,231275,50,16,1,MV885455,REF6425,1,131.407,315.9863,41522.81,WH2,Store6,Vendor Shipment,Received stock from vendor,POS,2025-05-15 02:36:00,2025-10-23 13:59:27
20250515,83960,35,7,4,MV926181,REF9429,3,221.445,288.3034,63843.35,WH5,Store16,Warehouse Transfer,Inbound stock from another store,POS,2025-05-18 09:46:00,2025-10-23 13:59:27
20250515,138234,11,15,4,MV195288,REF9997,3,61.837,288.8018,17858.64,WH4,Store11,Warehouse Transfer,Inbound stock from another store,WMS,2025-05-15 02:33:00,2025-10-23 13:59:27
20250515,17643,29,6,6,MV297799,REF8369,2,-284.145,412.815,-117299.32,6,WH2,Inventory Adjustment,Manual inventory correction,WMS,2025-05-13 22:45:00,2025-10-23 13:59:27
20250515,235772,39,14,1,MV837208,REF7675,1,90.041,364.0277,32777.42,WH4,Store20,Vendor Shipment,Received stock from vendor,WMS,2025-05-18 23:44:00,2025-10-23 13:59:27
20250515,148230,25,12,5,MV126675,REF4095,8,-336.426,363.5514,-122308.14,12,WH2,Warehouse Transfer,Stock sent to another store,WMS,2025-05-14 13:35:00,2025-10-23 13:59:27
20250515,30842,11,15,2,MV418192,REF9470,6,-394.641,436.3374,-172196.63,15,WH3,POS Sale,Stock issued for sale,ERP,2025-05-18 17:41:00,2025-10-23 13:59:27
20250515,83053,46,6,1,MV132585,REF3907,4,288.383,374.682,108051.92,WH1,Store20,Vendor Shipment,Received stock from vendor,POS,2025-05-18 09:13:00,2025-10-23 13:59:27
20250515,166617,32,13,6,MV390410,REF4654,3,-312.032,362.88,-113230.17,13,WH1,Inventory Adjustment,Manual inventory correction,WMS,2025-05-12 21:53:00,2025-10-23 13:59:27
20250515,49688,29,12,5,MV159919,REF1358,9,-115.506,243.4869,-28124.2,12,WH1,Warehouse Transfer,Stock sent to another store,POS,2025-05-17 08:44:00,2025-10-23 13:59:27
20250515,235014,10,14,5,MV521781,REF5319,3,-151.764,294.5589,-44703.44,14,WH4,Warehouse Transfer,Stock sent to another store,POS,2025-05-16 23:48:00,2025-10-23 13:59:27
20250515,213779,3,17,5,MV397761,REF8389,4,-236.946,449.3803,-106478.86,17,WH3,Warehouse Transfer,Stock sent to another store,WMS,2025-05-15 21:09:00,2025-10-23 13:59:27
20250515,210008,13,8,2,MV520826,REF9746,10,-22.217,62.3931,-1386.19,8,WH5,POS Sale,Stock issued for sale,ERP,2025-05-15 13:47:00,2025-10-23 13:59:27
20250515,36813,50,16,4,MV472832,REF8636,8,436.919,227.0075,99183.89,WH1,Store1,Warehouse Transfer,Inbound stock from another store,WMS,2025-05-18 19:11:00,2025-10-23 13:59:27
20250515,138146,25,5,3,MV726733,REF7985,9,492.777,443.5124,218552.71,WH3,Store1,Customer Return,Returned by customer,WMS,2025-05-17 20:33:00,2025-10-23 13:59:27
20250515,45906,44,3,2,MV529952,REF5046,6,-381.572,356.6377,-136082.96,3,WH4,POS Sale,Stock issued for sale,POS,2025-05-14 16:13:00,2025-10-23 13:59:27
20250515,140265,4,19,1,MV160234,REF4280,10,190.483,100.2417,19094.34,WH1,Store11,Vendor Shipment,Received stock from vendor,POS,2025-05-15 23:16:00,2025-10-23 13:59:27
20250515,8913,47,19,3,MV404036,REF3720,6,157.678,453.3106,71477.11,WH2,Store6,Customer Return,Returned by customer,ERP,2025-05-17 02:18:00,2025-10-23 13:59:27
20250515,205850,25,3,5,MV577592,REF5506,1,-341.089,112.9472,-38525.05,3,WH3,Warehouse Transfer,Stock sent to another store,ERP,2025-05-17 01:49:00,2025-10-23 13:59:27
20250515,8396,50,13,1,MV930070,REF9679,4,300.1,65.877,19769.69,WH4,Store20,Vendor Shipment,Received stock from vendor,WMS,2025-05-12 04:55:00,2025-10-23 13:59:27
20250515,72369,32,13,4,MV533099,REF5837,1,451.625,140.6482,63520.24,WH1,Store6,Warehouse Transfer,Inbound stock from another store,ERP,2025-05-17 19:53:00,2025-10-23 13:59:27
20250515,185609,40,16,1,MV884039,REF9288,5,233.058,328.4924,76557.78,WH4,Store13,Vendor Shipment,Received stock from vendor,WMS,2025-05-14 21:36:00,2025-10-23 13:59:27
20250515,208244,2,9,3,MV931245,REF6041,5,235.565,61.3573,14453.63,WH3,Store8,Customer Return,Returned by customer,ERP,2025-05-14 17:07:00,2025-10-23 13:59:27
20250515,107508,9,1,6,MV594822,REF9283,1,-319.439,279.2541,-89204.65,1,WH2,Inventory Adjustment,Manual inventory correction,ERP,2025-05-13 18:57:00,2025-10-23 13:59:27
20250515,119435,9,1,2,MV946027,REF2559,3,-471.1,275.6812,-129873.41,1,WH2,POS Sale,Stock issued for sale,WMS,2025-05-14 22:02:00,2025-10-23 13:59:27
20250515,99664,3,12,4,MV537506,REF6525,6,48.358,182.4419,8822.53,WH4,Store5,Warehouse Transfer,Inbound stock from another store,WMS,2025-05-18 14:23:00,2025-10-23 13:59:27
20250515,109601,9,1,2,MV157902,REF7759,5,-267.813,480.3122,-128633.85,1,WH3,POS Sale,Stock issued for sale,WMS,2025-05-17 00:18:00,2025-10-23 13:59:27
20250515,127181,38,9,1,MV727346,REF8231,4,387.311,384.4278,148893.12,WH1,Store18,Vendor Shipment,Received stock from vendor,POS,2025-05-14 21:53:00,2025-10-23 13:59:27
20250515,26814,47,12,3,MV743410,REF8017,8,298.086,494.1762,147307.01,WH2,Store13,Customer Return,Returned by customer,WMS,2025-05-17 11:02:00,2025-10-23 13:59:27
