date_key,store_key,currency_key,product_key,posting_id,journal_entry_id,gl_account_code,gl_account_name,cost_center,amount_local,amount_group,fx_rate,debit_credit_flag,account_type,account_category,financial_statement,posting_date,posting_period,fiscal_year,fiscal_period,posting_description,reference_document,source_system,posted_by,load_date
20240219,17,3,,POST2024020001D,JRN2024020001,503000,Payroll Expense - Store Ops,CC-134,992722.67,9927.23,0.01,D,Expense,Expense - Store Ops,P&L,2024-02-19,202402,2024,2,Payroll disbursement (Payroll Expense - Store Ops),ORD2024021414,Finance,fin_user24,2024-02-19 00:00:00
20240219,17,3,,POST2024020001C,JRN2024020001,102000,Cash & Cash Equivalents,CC-174,992722.67,9927.23,0.01,C,Asset,Asset - Cash & Cash Equivalents,Cash Flow,2024-02-19,202402,2024,2,Payroll disbursement (Cash & Cash Equivalents),ORD2024021414,Finance,fin_user24,2024-02-19 00:00:00
20240213,16,4,48.0,POST2024020002D,JRN2024020002,500000,COGS Expense - Retail Segment,CC-170,606743.99,6067.44,0.01,D,Expense,Expense - Retail Segment,P&L,2024-02-13,202402,2024,2,COGS recognition on sale (COGS Expense - Retail Segment),PO2024024308,Finance,fin_user32,2024-02-15 00:00:00
20240213,16,4,48.0,POST2024020002C,JRN2024020002,100000,Inventory - Finished Goods,CC-144,606743.99,6067.44,0.01,C,Asset,Asset - Finished Goods,Balance Sheet,2024-02-13,202402,2024,2,COGS recognition on sale (Inventory - Finished Goods),PO2024024308,Finance,fin_user32,2024-02-15 00:00:00
20240210,9,4,44.0,POST2024020003D,JRN2024020003,500000,COGS Expense - Retail Segment,CC-149,375918.8,3759.19,0.01,D,Expense,Expense - Retail Segment,P&L,2024-02-10,202402,2024,2,COGS recognition on sale (COGS Expense - Retail Segment),ORD2024022072,Consolidation,fin_user32,2024-02-13 00:00:00
20240210,9,4,44.0,POST2024020003C,JRN2024020003,100000,Inventory - Finished Goods,CC-157,375918.8,3759.19,0.01,C,Asset,Asset - Finished Goods,Balance Sheet,2024-02-10,202402,2024,2,COGS recognition on sale (Inventory - Finished Goods),ORD2024022072,Consolidation,fin_user32,2024-02-13 00:00:00
20240215,14,5,,POST2024020004D,JRN2024020004,101000,Accounts Receivable - Trade,CC-180,645702.07,6457.02,0.01,D,Asset,Asset - Trade,Balance Sheet,2024-02-15,202402,2024,2,Sales revenue posting (Accounts Receivable - Trade),ORD2024028347,Finance,system_bot,2024-02-15 00:00:00
20240215,14,5,,POST2024020004C,JRN2024020004,400000,Sales Revenue - Domestic,CC-153,3216945.083175361,32169.447344291424,0.01,C,Revenue,Revenue - Domestic,P&L,2024-02-15,202402,2024,2,Sales revenue posting (Sales Revenue - Domestic),ORD2024028347,Finance,system_bot,2024-02-15 00:00:00
20240217,7,4,,POST2024020005D,JRN2024020005,101000,Accounts Receivable - Trade,CC-160,851051.83,8510.52,0.01,D,Asset,Asset - Trade,Balance Sheet,2024-02-17,202402,2024,2,Sales revenue posting (Accounts Receivable - Trade),PO2024024793,AutoBatch,system_bot,2024-02-20 00:00:00
20240217,7,4,,POST2024020005C,JRN2024020005,400000,Sales Revenue - Domestic,CC-193,5298207.315236543,52982.08373568377,0.01,C,Revenue,Revenue - Domestic,P&L,2024-02-17,202402,2024,2,Sales revenue posting (Sales Revenue - Domestic),PO2024024793,AutoBatch,system_bot,2024-02-20 00:00:00
20240211,8,3,,POST2024020006D,JRN2024020006,102000,Cash & Cash Equivalents,CC-174,61631.39,616.31,0.01,D,Asset,Asset - Cash & Cash Equivalents,Cash Flow,2024-02-11,202402,2024,2,Customer payment received (Cash & Cash Equivalents),ORD2024026372,Finance,fin_user22,2024-02-08 00:00:00
20240211,8,3,,POST2024020006C,JRN2024020006,101000,Accounts Receivable - Trade,CC-107,61631.39,616.31,0.01,C,Asset,Asset - Trade,Balance Sheet,2024-02-11,202402,2024,2,Customer payment received (Accounts Receivable - Trade),ORD2024026372,Finance,fin_user22,2024-02-08 00:00:00
20240213,19,3,,POST2024020007D,JRN2024020007,101000,Accounts Receivable - Trade,CC-144,60674.02,606.74,0.01,D,Asset,Asset - Trade,Balance Sheet,2024-02-13,202402,2024,2,Sales revenue posting (Accounts Receivable - Trade),ORD2024022378,Consolidation,system_bot,2024-02-15 00:00:00
20240213,19,3,,POST2024020007C,JRN2024020007,400000,Sales Revenue - Domestic,CC-183,334805.4332926934,3348.053229306527,0.01,C,Revenue,Revenue - Domestic,P&L,2024-02-13,202402,2024,2,Sales revenue posting (Sales Revenue - Domestic),ORD2024022378,Consolidation,system_bot,2024-02-15 00:00:00
20240212,17,3,,POST2024020008D,JRN2024020008,101000,Accounts Receivable - Trade,CC-192,944269.16,9442.69,0.01,D,Asset,Asset - Trade,Balance Sheet,2024-02-12,202402,2024,2,Sales revenue posting (Accounts Receivable - Trade),PO2024026188,ERP,fin_user17,2024-02-11 00:00:00
20240212,17,3,,POST2024020008C,JRN2024020008,400000,Sales Revenue - Domestic,CC-180,4097057.316065146,40970.56621846592,0.01,C,Revenue,Revenue - Domestic,P&L,2024-02-12,202402,2024,2,Sales revenue posting (Sales Revenue - Domestic),PO2024026188,ERP,fin_user17,2024-02-11 00:00:00
20240216,16,3,10.0,POST2024020009D,JRN2024020009,100000,Inventory - Finished Goods,CC-136,135240.95,1352.41,0.01,D,Asset,Asset - Finished Goods,Balance Sheet,2024-02-16,202402,2024,2,Vendor receipt capitalization (Inventory - Finished Goods),PO2024026411,Consolidation,system_bot,2024-02-13 00:00:00
20240216,16,3,10.0,POST2024020009C,JRN2024020009,200000,Accounts Payable - Trade,CC-184,135240.95,1352.41,0.01,C,Liability,Liability - Trade,Balance Sheet,2024-02-16,202402,2024,2,Vendor receipt capitalization (Accounts Payable - Trade),PO2024026411,Consolidation,system_bot,2024-02-13 00:00:00
20240212,13,4,,POST2024020010D,JRN2024020010,502000,Marketing Expense - Promotions,CC-138,792559.54,7925.6,0.01,D,Expense,Expense - Promotions,P&L,2024-02-12,202402,2024,2,Marketing spend for promotions (Marketing Expense - Promotions),PO2024027034,Finance,system_bot,2024-02-09 00:00:00
20240212,13,4,,POST2024020010C,JRN2024020010,200000,Accounts Payable - Trade,CC-186,792559.54,7925.6,0.01,C,Liability,Liability - Trade,Balance Sheet,2024-02-12,202402,2024,2,Marketing spend for promotions (Accounts Payable - Trade),PO2024027034,Finance,system_bot,2024-02-09 00:00:00
20240220,8,3,13.0,POST2024020011D,JRN2024020011,100000,Inventory - Finished Goods,CC-179,606571.26,6065.71,0.01,D,Asset,Asset - Finished Goods,Balance Sheet,2024-02-20,202402,2024,2,Vendor receipt capitalization (Inventory - Finished Goods),RC20240224616,Finance,fin_user23,2024-02-17 00:00:00
20240220,8,3,13.0,POST2024020011C,JRN2024020011,200000,Accounts Payable - Trade,CC-123,606571.26,6065.71,0.01,C,Liability,Liability - Trade,Balance Sheet,2024-02-20,202402,2024,2,Vendor receipt capitalization (Accounts Payable - Trade),RC20240224616,Finance,fin_user23,2024-02-17 00:00:00
20240216,6,2,,POST2024020012D,JRN2024020012,502000,Marketing Expense - Promotions,CC-137,153005.71,1530.06,0.01,D,Expense,Expense - Promotions,P&L,2024-02-16,202402,2024,2,Marketing spend for promotions (Marketing Expense - Promotions),RC20240259749,ERP,fin_user24,2024-02-13 00:00:00
20240216,6,2,,POST2024020012C,JRN2024020012,200000,Accounts Payable - Trade,CC-117,153005.71,1530.06,0.01,C,Liability,Liability - Trade,Balance Sheet,2024-02-16,202402,2024,2,Marketing spend for promotions (Accounts Payable - Trade),RC20240259749,ERP,fin_user24,2024-02-13 00:00:00
20240218,3,5,,POST2024020013D,JRN2024020013,102000,Cash & Cash Equivalents,CC-136,695941.8,6959.42,0.01,D,Asset,Asset - Cash & Cash Equivalents,Cash Flow,2024-02-18,202402,2024,2,Customer payment received (Cash & Cash Equivalents),RC20240274520,Consolidation,system_bot,2024-02-21 00:00:00
20240218,3,5,,POST2024020013C,JRN2024020013,101000,Accounts Receivable - Trade,CC-199,695941.8,6959.42,0.01,C,Asset,Asset - Trade,Balance Sheet,2024-02-18,202402,2024,2,Customer payment received (Accounts Receivable - Trade),RC20240274520,Consolidation,system_bot,2024-02-21 00:00:00
20240219,13,1,,POST2024020014D,JRN2024020014,503000,Payroll Expense - Store Ops,CC-188,184081.46,1840.81,0.01,D,Expense,Expense - Store Ops,P&L,2024-02-19,202402,2024,2,Payroll disbursement (Payroll Expense - Store Ops),ORD2024028680,ERP,system_bot,2024-02-21 00:00:00
20240219,13,1,,POST2024020014C,JRN2024020014,102000,Cash & Cash Equivalents,CC-197,184081.46,1840.81,0.01,C,Asset,Asset - Cash & Cash Equivalents,Cash Flow,2024-02-19,202402,2024,2,Payroll disbursement (Cash & Cash Equivalents),ORD2024028680,ERP,system_bot,2024-02-21 00:00:00
20240220,2,2,35.0,POST2024020015D,JRN2024020015,500000,COGS Expense - Retail Segment,CC-117,360207.59,3602.08,0.01,D,Expense,Expense - Retail Segment,P&L,2024-02-20,202402,2024,2,COGS recognition on sale (COGS Expense - Retail Segment),PO2024026073,ERP,system_bot,2024-02-21 00:00:00
20240220,2,2,35.0,POST2024020015C,JRN2024020015,100000,Inventory - Finished Goods,CC-133,360207.59,3602.08,0.01,C,Asset,Asset - Finished Goods,Balance Sheet,2024-02-20,202402,2024,2,COGS recognition on sale (Inventory - Finished Goods),PO2024026073,ERP,system_bot,2024-02-21 00:00:00
20240213,19,1,,POST2024020016D,JRN2024020016,501000,Freight Expense - Inbound,CC-128,971205.71,9712.06,0.01,D,Expense,Expense - Inbound,P&L,2024-02-13,202402,2024,2,Inbound freight accrual (Freight Expense - Inbound),PO2024026336,ERP,fin_user32,2024-02-15 00:00:00
20240213,19,1,,POST2024020016C,JRN2024020016,200000,Accounts Payable - Trade,CC-154,971205.71,9712.06,0.01,C,Liability,Liability - Trade,Balance Sheet,2024-02-13,202402,2024,2,Inbound freight accrual (Accounts Payable - Trade),PO2024026336,ERP,fin_user32,2024-02-15 00:00:00
20240213,2,2,,POST2024020017D,JRN2024020017,501000,Freight Expense - Inbound,CC-144,669469.63,6694.7,0.01,D,Expense,Expense - Inbound,P&L,2024-02-13,202402,2024,2,Inbound freight accrual (Freight Expense - Inbound),RC20240235940,Consolidation,fin_user40,2024-02-10 00:00:00
20240213,2,2,,POST2024020017C,JRN2024020017,200000,Accounts Payable - Trade,CC-197,669469.63,6694.7,0.01,C,Liability,Liability - Trade,Balance Sheet,2024-02-13,202402,2024,2,Inbound freight accrual (Accounts Payable - Trade),RC20240235940,Consolidation,fin_user40,2024-02-10 00:00:00
20240220,5,3,43.0,POST2024020018D,JRN2024020018,100000,Inventory - Finished Goods,CC-113,777041.16,7770.41,0.01,D,Asset,Asset - Finished Goods,Balance Sheet,2024-02-20,202402,2024,2,Vendor receipt capitalization (Inventory - Finished Goods),RC20240260780,AutoBatch,system_bot,2024-02-18 00:00:00
20240220,5,3,43.0,POST2024020018C,JRN2024020018,200000,Accounts Payable - Trade,CC-161,777041.16,7770.41,0.01,C,Liability,Liability - Trade,Balance Sheet,2024-02-20,202402,2024,2,Vendor receipt capitalization (Accounts Payable - Trade),RC20240260780,AutoBatch,system_bot,2024-02-18 00:00:00
20240218,3,1,44.0,POST2024020019D,JRN2024020019,500000,COGS Expense - Retail Segment,CC-128,368790.88,3687.91,0.01,D,Expense,Expense - Retail Segment,P&L,2024-02-18,202402,2024,2,Month-end COGS accrual (COGS Expense - Retail Segment),ORD2024026899,Finance,system_bot,2024-02-16 00:00:00
20240218,3,1,44.0,POST2024020019C,JRN2024020019,201000,Accrued Expenses,CC-113,368790.88,3687.91,0.01,C,Liability,Liability - Accrued Expenses,Balance Sheet,2024-02-18,202402,2024,2,Month-end COGS accrual (Accrued Expenses),ORD2024026899,Finance,system_bot,2024-02-16 00:00:00
20240219,13,2,20.0,POST2024020020D,JRN2024020020,500000,COGS Expense - Retail Segment,CC-194,274047.37,2740.47,0.01,D,Expense,Expense - Retail Segment,P&L,2024-02-19,202402,2024,2,COGS recognition on sale (COGS Expense - Retail Segment),RC20240215781,AutoBatch,fin_user30,2024-02-16 00:00:00
20240219,13,2,20.0,POST2024020020C,JRN2024020020,100000,Inventory - Finished Goods,CC-138,274047.37,2740.47,0.01,C,Asset,Asset - Finished Goods,Balance Sheet,2024-02-19,202402,2024,2,COGS recognition on sale (Inventory - Finished Goods),RC20240215781,AutoBatch,fin_user30,2024-02-16 00:00:00
20240218,17,4,,POST2024020021D,JRN2024020021,501000,Freight Expense - Inbound,CC-172,78569.06,785.69,0.01,D,Expense,Expense - Inbound,P&L,2024-02-18,202402,2024,2,Inbound freight accrual (Freight Expense - Inbound),ORD2024022601,Consolidation,fin_user38,2024-02-19 00:00:00
20240218,17,4,,POST2024020021C,JRN2024020021,200000,Accounts Payable - Trade,CC-162,78569.06,785.69,0.01,C,Liability,Liability - Trade,Balance Sheet,2024-02-18,202402,2024,2,Inbound freight accrual (Accounts Payable - Trade),ORD2024022601,Consolidation,fin_user38,2024-02-19 00:00:00
20240210,14,3,42.0,POST2024020022D,JRN2024020022,100000,Inventory - Finished Goods,CC-139,693239.95,6932.4,0.01,D,Asset,Asset - Finished Goods,Balance Sheet,2024-02-10,202402,2024,2,Vendor receipt capitalization (Inventory - Finished Goods),PO2024029808,AutoBatch,system_bot,2024-02-13 00:00:00
20240210,14,3,42.0,POST2024020022C,JRN2024020022,200000,Accounts Payable - Trade,CC-107,693239.95,6932.4,0.01,C,Liability,Liability - Trade,Balance Sheet,2024-02-10,202402,2024,2,Vendor receipt capitalization (Accounts Payable - Trade),PO2024029808,AutoBatch,system_bot,2024-02-13 00:00:00
20240216,1,4,,POST2024020023D,JRN2024020023,502000,Marketing Expense - Promotions,CC-104,160027.8,1600.28,0.01,D,Expense,Expense - Promotions,P&L,2024-02-16,202402,2024,2,Marketing spend for promotions (Marketing Expense - Promotions),PO2024023588,ERP,system_bot,2024-02-16 00:00:00
20240216,1,4,,POST2024020023C,JRN2024020023,200000,Accounts Payable - Trade,CC-149,160027.8,1600.28,0.01,C,Liability,Liability - Trade,Balance Sheet,2024-02-16,202402,2024,2,Marketing spend for promotions (Accounts Payable - Trade),PO2024023588,ERP,system_bot,2024-02-16 00:00:00
20240219,6,4,14.0,POST2024020024D,JRN2024020024,500000,COGS Expense - Retail Segment,CC-124,337187.55,3371.88,0.01,D,Expense,Expense - Retail Segment,P&L,2024-02-19,202402,2024,2,COGS recognition on sale (COGS Expense - Retail Segment),ORD2024021409,ERP,fin_user17,2024-02-19 00:00:00
20240219,6,4,14.0,POST2024020024C,JRN2024020024,100000,Inventory - Finished Goods,CC-198,337187.55,3371.88,0.01,C,Asset,Asset - Finished Goods,Balance Sheet,2024-02-19,202402,2024,2,COGS recognition on sale (Inventory - Finished Goods),ORD2024021409,ERP,fin_user17,2024-02-19 00:00:00
20240220,14,3,,POST2024020025D,JRN2024020025,102000,Cash & Cash Equivalents,CC-163,120388.42,1203.88,0.01,D,Asset,Asset - Cash & Cash Equivalents,Cash Flow,2024-02-20,202402,2024,2,Customer payment received (Cash & Cash Equivalents),ORD2024025650,AutoBatch,system_bot,2024-02-23 00:00:00
20240220,14,3,,POST2024020025C,JRN2024020025,101000,Accounts Receivable - Trade,CC-101,120388.42,1203.88,0.01,C,Asset,Asset - Trade,Balance Sheet,2024-02-20,202402,2024,2,Customer payment received (Accounts Receivable - Trade),ORD2024025650,AutoBatch,system_bot,2024-02-23 00:00:00
20240213,12,4,49.0,POST2024020026D,JRN2024020026,100000,Inventory - Finished Goods,CC-168,307042.97,3070.43,0.01,D,Asset,Asset - Finished Goods,Balance Sheet,2024-02-13,202402,2024,2,Vendor receipt capitalization (Inventory - Finished Goods),RC20240296839,Finance,fin_user20,2024-02-13 00:00:00
20240213,12,4,49.0,POST2024020026C,JRN2024020026,200000,Accounts Payable - Trade,CC-147,307042.97,3070.43,0.01,C,Liability,Liability - Trade,Balance Sheet,2024-02-13,202402,2024,2,Vendor receipt capitalization (Accounts Payable - Trade),RC20240296839,Finance,fin_user20,2024-02-13 00:00:00
20240217,7,4,,POST2024020027D,JRN2024020027,101000,Accounts Receivable - Trade,CC-100,157451.92,1574.52,0.01,D,Asset,Asset - Trade,Balance Sheet,2024-02-17,202402,2024,2,Sales revenue posting (Accounts Receivable - Trade),PO2024022156,ERP,fin_user17,2024-02-15 00:00:00
20240217,7,4,,POST2024020027C,JRN2024020027,400000,Sales Revenue - Domestic,CC-122,980213.9951241736,9802.144931626834,0.01,C,Revenue,Revenue - Domestic,P&L,2024-02-17,202402,2024,2,Sales revenue posting (Sales Revenue - Domestic),PO2024022156,ERP,fin_user17,2024-02-15 00:00:00
20240210,17,1,11.0,POST2024020028D,JRN2024020028,500000,COGS Expense - Retail Segment,CC-176,242602.26,2426.02,0.01,D,Expense,Expense - Retail Segment,P&L,2024-02-10,202402,2024,2,COGS recognition on sale (COGS Expense - Retail Segment),ORD2024026653,Consolidation,system_bot,2024-02-10 00:00:00
20240210,17,1,11.0,POST2024020028C,JRN2024020028,100000,Inventory - Finished Goods,CC-185,242602.26,2426.02,0.01,C,Asset,Asset - Finished Goods,Balance Sheet,2024-02-10,202402,2024,2,COGS recognition on sale (Inventory - Finished Goods),ORD2024026653,Consolidation,system_bot,2024-02-10 00:00:00
20240213,6,4,,POST2024020029D,JRN2024020029,501000,Freight Expense - Inbound,CC-125,310909.36,3109.09,0.01,D,Expense,Expense - Inbound,P&L,2024-02-13,202402,2024,2,Inbound freight accrual (Freight Expense - Inbound),PO2024023561,Consolidation,system_bot,2024-02-16 00:00:00
20240213,6,4,,POST2024020029C,JRN2024020029,200000,Accounts Payable - Trade,CC-183,310909.36,3109.09,0.01,C,Liability,Liability - Trade,Balance Sheet,2024-02-13,202402,2024,2,Inbound freight accrual (Accounts Payable - Trade),PO2024023561,Consolidation,system_bot,2024-02-16 00:00:00
20240220,19,1,,POST2024020030D,JRN2024020030,102000,Cash & Cash Equivalents,CC-128,434430.48,4344.3,0.01,D,Asset,Asset - Cash & Cash Equivalents,Cash Flow,2024-02-20,202402,2024,2,Customer payment received (Cash & Cash Equivalents),RC20240227506,ERP,fin_user28,2024-02-22 00:00:00
20240220,19,1,,POST2024020030C,JRN2024020030,101000,Accounts Receivable - Trade,CC-169,434430.48,4344.3,0.01,C,Asset,Asset - Trade,Balance Sheet,2024-02-20,202402,2024,2,Customer payment received (Accounts Receivable - Trade),RC20240227506,ERP,fin_user28,2024-02-22 00:00:00
20240210,8,2,,POST2024020031D,JRN2024020031,503000,Payroll Expense - Store Ops,CC-105,712911.62,7129.12,0.01,D,Expense,Expense - Store Ops,P&L,2024-02-10,202402,2024,2,Payroll disbursement (Payroll Expense - Store Ops),RC20240279211,Finance,fin_user14,2024-02-11 00:00:00
20240210,8,2,,POST2024020031C,JRN2024020031,102000,Cash & Cash Equivalents,CC-179,712911.62,7129.12,0.01,C,Asset,Asset - Cash & Cash Equivalents,Cash Flow,2024-02-10,202402,2024,2,Payroll disbursement (Cash & Cash Equivalents),RC20240279211,Finance,fin_user14,2024-02-11 00:00:00
20240215,16,3,,POST2024020032D,JRN2024020032,502000,Marketing Expense - Promotions,CC-118,182444.73,1824.45,0.01,D,Expense,Expense - Promotions,P&L,2024-02-15,202402,2024,2,Marketing spend for promotions (Marketing Expense - Promotions),ORD2024021910,Consolidation,system_bot,2024-02-12 00:00:00
20240215,16,3,,POST2024020032C,JRN2024020032,200000,Accounts Payable - Trade,CC-192,182444.73,1824.45,0.01,C,Liability,Liability - Trade,Balance Sheet,2024-02-15,202402,2024,2,Marketing spend for promotions (Accounts Payable - Trade),ORD2024021910,Consolidation,system_bot,2024-02-12 00:00:00
20240211,12,5,,POST2024020033D,JRN2024020033,503000,Payroll Expense - Store Ops,CC-169,378741.23,3787.41,0.01,D,Expense,Expense - Store Ops,P&L,2024-02-11,202402,2024,2,Payroll disbursement (Payroll Expense - Store Ops),RC20240253998,ERP,system_bot,2024-02-12 00:00:00
20240211,12,5,,POST2024020033C,JRN2024020033,102000,Cash & Cash Equivalents,CC-111,378741.23,3787.41,0.01,C,Asset,Asset - Cash & Cash Equivalents,Cash Flow,2024-02-11,202402,2024,2,Payroll disbursement (Cash & Cash Equivalents),RC20240253998,ERP,system_bot,2024-02-12 00:00:00
20240214,16,3,,POST2024020034D,JRN2024020034,501000,Freight Expense - Inbound,CC-133,657748.6,6577.49,0.01,D,Expense,Expense - Inbound,P&L,2024-02-14,202402,2024,2,Inbound freight accrual (Freight Expense - Inbound),PO2024021878,AutoBatch,fin_user06,2024-02-12 00:00:00
20240214,16,3,,POST2024020034C,JRN2024020034,200000,Accounts Payable - Trade,CC-160,657748.6,6577.49,0.01,C,Liability,Liability - Trade,Balance Sheet,2024-02-14,202402,2024,2,Inbound freight accrual (Accounts Payable - Trade),PO2024021878,AutoBatch,fin_user06,2024-02-12 00:00:00
20240211,20,5,26.0,POST2024020035D,JRN2024020035,500000,COGS Expense - Retail Segment,CC-189,107090.18,1070.9,0.01,D,Expense,Expense - Retail Segment,P&L,2024-02-11,202402,2024,2,COGS recognition on sale (COGS Expense - Retail Segment),RC20240246533,ERP,system_bot,2024-02-11 00:00:00
20240211,20,5,26.0,POST2024020035C,JRN2024020035,100000,Inventory - Finished Goods,CC-185,107090.18,1070.9,0.01,C,Asset,Asset - Finished Goods,Balance Sheet,2024-02-11,202402,2024,2,COGS recognition on sale (Inventory - Finished Goods),RC20240246533,ERP,system_bot,2024-02-11 00:00:00
20240214,5,5,25.0,POST2024020036D,JRN2024020036,500000,COGS Expense - Retail Segment,CC-156,423938.75,4239.39,0.01,D,Expense,Expense - Retail Segment,P&L,2024-02-14,202402,2024,2,Month-end COGS accrual (COGS Expense - Retail Segment),ORD2024027467,Consolidation,fin_user37,2024-02-16 00:00:00
20240214,5,5,25.0,POST2024020036C,JRN2024020036,201000,Accrued Expenses,CC-197,423938.75,4239.39,0.01,C,Liability,Liability - Accrued Expenses,Balance Sheet,2024-02-14,202402,2024,2,Month-end COGS accrual (Accrued Expenses),ORD2024027467,Consolidation,fin_user37,2024-02-16 00:00:00
20240220,1,3,,POST2024020037D,JRN2024020037,102000,Cash & Cash Equivalents,CC-185,669549.29,6695.49,0.01,D,Asset,Asset - Cash & Cash Equivalents,Cash Flow,2024-02-20,202402,2024,2,Customer payment received (Cash & Cash Equivalents),ORD2024026430,AutoBatch,system_bot,2024-02-18 00:00:00
20240220,1,3,,POST2024020037C,JRN2024020037,101000,Accounts Receivable - Trade,CC-175,669549.29,6695.49,0.01,C,Asset,Asset - Trade,Balance Sheet,2024-02-20,202402,2024,2,Customer payment received (Accounts Receivable - Trade),ORD2024026430,AutoBatch,system_bot,2024-02-18 00:00:00
20240220,3,1,44.0,POST2024020038D,JRN2024020038,500000,COGS Expense - Retail Segment,CC-165,459038.1,4590.38,0.01,D,Expense,Expense - Retail Segment,P&L,2024-02-20,202402,2024,2,Month-end COGS accrual (COGS Expense - Retail Segment),PO2024023235,Consolidation,fin_user50,2024-02-20 00:00:00
20240220,3,1,44.0,POST2024020038C,JRN2024020038,201000,Accrued Expenses,CC-196,459038.1,4590.38,0.01,C,Liability,Liability - Accrued Expenses,Balance Sheet,2024-02-20,202402,2024,2,Month-end COGS accrual (Accrued Expenses),PO2024023235,Consolidation,fin_user50,2024-02-20 00:00:00
20240211,10,3,,POST2024020039D,JRN2024020039,101000,Accounts Receivable - Trade,CC-178,198138.04,1981.38,0.01,D,Asset,Asset - Trade,Balance Sheet,2024-02-11,202402,2024,2,Sales revenue posting (Accounts Receivable - Trade),PO2024023252,AutoBatch,system_bot,2024-02-10 00:00:00
20240211,10,3,,POST2024020039C,JRN2024020039,400000,Sales Revenue - Domestic,CC-158,798060.1747107005,7980.600135987455,0.01,C,Revenue,Revenue - Domestic,P&L,2024-02-11,202402,2024,2,Sales revenue posting (Sales Revenue - Domestic),PO2024023252,AutoBatch,system_bot,2024-02-10 00:00:00
20240218,15,5,11.0,POST2024020040D,JRN2024020040,500000,COGS Expense - Retail Segment,CC-104,797586.0,7975.86,0.01,D,Expense,Expense - Retail Segment,P&L,2024-02-18,202402,2024,2,Month-end COGS accrual (COGS Expense - Retail Segment),PO2024026556,ERP,system_bot,2024-02-18 00:00:00
20240218,15,5,11.0,POST2024020040C,JRN2024020040,201000,Accrued Expenses,CC-140,797586.0,7975.86,0.01,C,Liability,Liability - Accrued Expenses,Balance Sheet,2024-02-18,202402,2024,2,Month-end COGS accrual (Accrued Expenses),PO2024026556,ERP,system_bot,2024-02-18 00:00:00
20240212,20,2,50.0,POST2024020041D,JRN2024020041,500000,COGS Expense - Retail Segment,CC-118,370597.15,3705.97,0.01,D,Expense,Expense - Retail Segment,P&L,2024-02-12,202402,2024,2,COGS recognition on sale (COGS Expense - Retail Segment),RC20240262649,Consolidation,system_bot,2024-02-10 00:00:00
20240212,20,2,50.0,POST2024020041C,JRN2024020041,100000,Inventory - Finished Goods,CC-106,370597.15,3705.97,0.01,C,Asset,Asset - Finished Goods,Balance Sheet,2024-02-12,202402,2024,2,COGS recognition on sale (Inventory - Finished Goods),RC20240262649,Consolidation,system_bot,2024-02-10 00:00:00
20240212,16,4,,POST2024020042D,JRN2024020042,503000,Payroll Expense - Store Ops,CC-130,240110.79,2401.11,0.01,D,Expense,Expense - Store Ops,P&L,2024-02-12,202402,2024,2,Payroll disbursement (Payroll Expense - Store Ops),ORD2024026831,Finance,system_bot,2024-02-11 00:00:00
20240212,16,4,,POST2024020042C,JRN2024020042,102000,Cash & Cash Equivalents,CC-111,240110.79,2401.11,0.01,C,Asset,Asset - Cash & Cash Equivalents,Cash Flow,2024-02-12,202402,2024,2,Payroll disbursement (Cash & Cash Equivalents),ORD2024026831,Finance,system_bot,2024-02-11 00:00:00
20240210,6,5,,POST2024020043D,JRN2024020043,502000,Marketing Expense - Promotions,CC-122,114828.35,1148.28,0.01,D,Expense,Expense - Promotions,P&L,2024-02-10,202402,2024,2,Marketing spend for promotions (Marketing Expense - Promotions),PO2024022573,Finance,fin_user26,2024-02-10 00:00:00
20240210,6,5,,POST2024020043C,JRN2024020043,200000,Accounts Payable - Trade,CC-158,114828.35,1148.28,0.01,C,Liability,Liability - Trade,Balance Sheet,2024-02-10,202402,2024,2,Marketing spend for promotions (Accounts Payable - Trade),PO2024022573,Finance,fin_user26,2024-02-10 00:00:00
20240213,9,4,,POST2024020044D,JRN2024020044,503000,Payroll Expense - Store Ops,CC-155,272253.66,2722.54,0.01,D,Expense,Expense - Store Ops,P&L,2024-02-13,202402,2024,2,Payroll disbursement (Payroll Expense - Store Ops),PO2024022345,ERP,fin_user02,2024-02-14 00:00:00
20240213,9,4,,POST2024020044C,JRN2024020044,102000,Cash & Cash Equivalents,CC-124,272253.66,2722.54,0.01,C,Asset,Asset - Cash & Cash Equivalents,Cash Flow,2024-02-13,202402,2024,2,Payroll disbursement (Cash & Cash Equivalents),PO2024022345,ERP,fin_user02,2024-02-14 00:00:00
20240218,6,3,29.0,POST2024020045D,JRN2024020045,100000,Inventory - Finished Goods,CC-114,563080.87,5630.81,0.01,D,Asset,Asset - Finished Goods,Balance Sheet,2024-02-18,202402,2024,2,Vendor receipt capitalization (Inventory - Finished Goods),ORD2024022098,Consolidation,fin_user05,2024-02-21 00:00:00
20240218,6,3,29.0,POST2024020045C,JRN2024020045,200000,Accounts Payable - Trade,CC-141,563080.87,5630.81,0.01,C,Liability,Liability - Trade,Balance Sheet,2024-02-18,202402,2024,2,Vendor receipt capitalization (Accounts Payable - Trade),ORD2024022098,Consolidation,fin_user05,2024-02-21 00:00:00
